Year,Facility Number,Facility Name,Begin Date,End Date,County Name,Type of Control,Income Statement Item,Income Statement Amount,Amount per Adjusted Patient Day
2010,106010739,ALTA BATES SUMMIT MED CTR-ALTA BATES CAMPUS,1/1/2010,12/31/2010,Alameda,Non-Profit,INC_TAX,0,0
2010,106010739,ALTA BATES SUMMIT MED CTR-ALTA BATES CAMPUS,1/1/2010,12/31/2010,Alameda,Non-Profit,EXT_ITEM,0,0
2010,106010739,ALTA BATES SUMMIT MED CTR-ALTA BATES CAMPUS,1/1/2010,12/31/2010,Alameda,Non-Profit,NET_INC_LESS_DSH,108345125,610
2010,106010739,ALTA BATES SUMMIT MED CTR-ALTA BATES CAMPUS,1/1/2010,12/31/2010,Alameda,Non-Profit,OPERATING_MARGIN,15.29,
2010,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,1/1/2010,12/31/2010,Alameda,Non-Profit,GR_PT_REV,1904639634,18325
2010,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,1/1/2010,12/31/2010,Alameda,Non-Profit,DED_REV_PLUS_DSH,1472228250,14165
2010,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,1/1/2010,12/31/2010,Alameda,Non-Profit,TOT_CAP_REV,0,0
2010,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,1/1/2010,12/31/2010,Alameda,Non-Profit,NET_REV_LESS_DSH,432411384,4160
2010,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,1/1/2010,12/31/2010,Alameda,Non-Profit,OTH_OP_REV,56957985,548
2010,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,1/1/2010,12/31/2010,Alameda,Non-Profit,TOT_OP_EXP,469911493,4521
2010,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,1/1/2010,12/31/2010,Alameda,Non-Profit,NET_OP_LESS_DSH,19457876,187
2010,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,1/1/2010,12/31/2010,Alameda,Non-Profit,NONOP_REV,8038094,77
2010,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,1/1/2010,12/31/2010,Alameda,Non-Profit,NONOP_EXP,4722206,45
2010,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,1/1/2010,12/31/2010,Alameda,Non-Profit,INC_TAX,0,0
2010,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,1/1/2010,12/31/2010,Alameda,Non-Profit,EXT_ITEM,0,0
2010,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,1/1/2010,12/31/2010,Alameda,Non-Profit,NET_INC_LESS_DSH,22773764,219
2010,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,1/1/2010,12/31/2010,Alameda,Non-Profit,OPERATING_MARGIN,3.98,
2010,106370652,ALVARADO HOSPITAL,1/1/2010,12/31/2010,San Diego,Investor,GR_PT_REV,724785383,13752
2010,106370652,ALVARADO HOSPITAL,1/1/2010,12/31/2010,San Diego,Investor,DED_REV_PLUS_DSH,567609339,10770
2010,106370652,ALVARADO HOSPITAL,1/1/2010,12/31/2010,San Diego,Investor,TOT_CAP_REV,372107,7
2010,106370652,ALVARADO HOSPITAL,1/1/2010,12/31/2010,San Diego,Investor,NET_REV_LESS_DSH,157548151,2989
2010,106370652,ALVARADO HOSPITAL,1/1/2010,12/31/2010,San Diego,Investor,OTH_OP_REV,2453865,47
2010,106370652,ALVARADO HOSPITAL,1/1/2010,12/31/2010,San Diego,Investor,TOT_OP_EXP,170440419,3234
2010,106370652,ALVARADO HOSPITAL,1/1/2010,12/31/2010,San Diego,Investor,NET_OP_LESS_DSH,-10438403,-198
2010,106370652,ALVARADO HOSPITAL,1/1/2010,12/31/2010,San Diego,Investor,NONOP_REV,13297630,252
2010,106370652,ALVARADO HOSPITAL,1/1/2010,12/31/2010,San Diego,Investor,NONOP_EXP,2853011,54
2010,106370652,ALVARADO HOSPITAL,1/1/2010,12/31/2010,San Diego,Investor,INC_TAX,0,0
2010,106370652,ALVARADO HOSPITAL,1/1/2010,12/31/2010,San Diego,Investor,EXT_ITEM,0,0
2010,106370652,ALVARADO HOSPITAL,1/1/2010,12/31/2010,San Diego,Investor,NET_INC_LESS_DSH,6216,0
2010,106370652,ALVARADO HOSPITAL,1/1/2010,12/31/2010,San Diego,Investor,OPERATING_MARGIN,-6.52,
2010,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2010,12/31/2010,San Diego,Investor,GR_PT_REV,54993376,1326
2010,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2010,12/31/2010,San Diego,Investor,DED_REV_PLUS_DSH,31080021,750
2010,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2010,12/31/2010,San Diego,Investor,TOT_CAP_REV,0,0
2010,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2010,12/31/2010,San Diego,Investor,NET_REV_LESS_DSH,23913355,577
2010,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2010,12/31/2010,San Diego,Investor,OTH_OP_REV,165762,4
2010,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2010,12/31/2010,San Diego,Investor,TOT_OP_EXP,22799054,550
2010,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2010,12/31/2010,San Diego,Investor,NET_OP_LESS_DSH,1280063,31
2010,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2010,12/31/2010,San Diego,Investor,NONOP_REV,29943,1
2010,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2010,12/31/2010,San Diego,Investor,NONOP_EXP,294911,7
2010,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2010,12/31/2010,San Diego,Investor,INC_TAX,0,0
2010,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2010,12/31/2010,San Diego,Investor,EXT_ITEM,0,0
2010,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2010,12/31/2010,San Diego,Investor,NET_INC_LESS_DSH,1015095,24
2010,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2010,12/31/2010,San Diego,Investor,OPERATING_MARGIN,5.32,
2010,106194010,AMERICAN RECOVERY CENTER,7/1/2009,6/30/2010,Los Angeles,Non-Profit,GR_PT_REV,5392074,163
2010,106194010,AMERICAN RECOVERY CENTER,7/1/2009,6/30/2010,Los Angeles,Non-Profit,DED_REV_PLUS_DSH,83821,3
2010,106194010,AMERICAN RECOVERY CENTER,7/1/2009,6/30/2010,Los Angeles,Non-Profit,TOT_CAP_REV,0,0
2010,106194010,AMERICAN RECOVERY CENTER,7/1/2009,6/30/2010,Los Angeles,Non-Profit,NET_REV_LESS_DSH,5308253,160
2010,106194010,AMERICAN RECOVERY CENTER,7/1/2009,6/30/2010,Los Angeles,Non-Profit,OTH_OP_REV,11115,0
2010,106194010,AMERICAN RECOVERY CENTER,7/1/2009,6/30/2010,Los Angeles,Non-Profit,TOT_OP_EXP,5264101,159
2010,106194010,AMERICAN RECOVERY CENTER,7/1/2009,6/30/2010,Los Angeles,Non-Profit,NET_OP_LESS_DSH,55267,2
2010,106194010,AMERICAN RECOVERY CENTER,7/1/2009,6/30/2010,Los Angeles,Non-Profit,NONOP_REV,0,0
2010,106194010,AMERICAN RECOVERY CENTER,7/1/2009,6/30/2010,Los Angeles,Non-Profit,NONOP_EXP,0,0
2010,106194010,AMERICAN RECOVERY CENTER,7/1/2009,6/30/2010,Los Angeles,Non-Profit,INC_TAX,0,0
2010,106194010,AMERICAN RECOVERY CENTER,7/1/2009,6/30/2010,Los Angeles,Non-Profit,EXT_ITEM,0,0
2010,106194010,AMERICAN RECOVERY CENTER,7/1/2009,6/30/2010,Los Angeles,Non-Profit,NET_INC_LESS_DSH,55267,2
2010,106194010,AMERICAN RECOVERY CENTER,7/1/2009,6/30/2010,Los Angeles,Non-Profit,OPERATING_MARGIN,1.04,
2010,106301097,ANAHEIM GENERAL HOSPITAL,9/1/2009,8/31/2010,Orange,Investor,GR_PT_REV,75122521,5838
2010,106301097,ANAHEIM GENERAL HOSPITAL,9/1/2009,8/31/2010,Orange,Investor,DED_REV_PLUS_DSH,65200964,5067
2010,106301097,ANAHEIM GENERAL HOSPITAL,9/1/2009,8/31/2010,Orange,Investor,TOT_CAP_REV,984666,77
2010,106301097,ANAHEIM GENERAL HOSPITAL,9/1/2009,8/31/2010,Orange,Investor,NET_REV_LESS_DSH,10906223,848
2010,106301097,ANAHEIM GENERAL HOSPITAL,9/1/2009,8/31/2010,Orange,Investor,OTH_OP_REV,49877,4
2010,106301097,ANAHEIM GENERAL HOSPITAL,9/1/2009,8/31/2010,Orange,Investor,TOT_OP_EXP,25551030,1986
2010,106301097,ANAHEIM GENERAL HOSPITAL,9/1/2009,8/31/2010,Orange,Investor,NET_OP_LESS_DSH,-14594930,-1134
2010,106301097,ANAHEIM GENERAL HOSPITAL,9/1/2009,8/31/2010,Orange,Investor,NONOP_REV,0,0
2010,106301097,ANAHEIM GENERAL HOSPITAL,9/1/2009,8/31/2010,Orange,Investor,NONOP_EXP,0,0
2010,106301097,ANAHEIM GENERAL HOSPITAL,9/1/2009,8/31/2010,Orange,Investor,INC_TAX,0,0
2010,106301097,ANAHEIM GENERAL HOSPITAL,9/1/2009,8/31/2010,Orange,Investor,EXT_ITEM,0,0
2010,106301097,ANAHEIM GENERAL HOSPITAL,9/1/2009,8/31/2010,Orange,Investor,NET_INC_LESS_DSH,-14594930,-1134
2010,106301097,ANAHEIM GENERAL HOSPITAL,9/1/2009,8/31/2010,Orange,Investor,OPERATING_MARGIN,-133.21,
2010,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2009,6/30/2010,Los Angeles,District,GR_PT_REV,1058085515,7539
2010,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2009,6/30/2010,Los Angeles,District,DED_REV_PLUS_DSH,752312826,5360
2010,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2009,6/30/2010,Los Angeles,District,TOT_CAP_REV,0,0
2010,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2009,6/30/2010,Los Angeles,District,NET_REV_LESS_DSH,305772689,2179
2010,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2009,6/30/2010,Los Angeles,District,OTH_OP_REV,8871239,63
2010,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2009,6/30/2010,Los Angeles,District,TOT_OP_EXP,311851650,2222
2010,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2009,6/30/2010,Los Angeles,District,NET_OP_LESS_DSH,2792278,20
2010,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2009,6/30/2010,Los Angeles,District,NONOP_REV,5475083,39
2010,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2009,6/30/2010,Los Angeles,District,NONOP_EXP,3640550,26
2010,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2009,6/30/2010,Los Angeles,District,INC_TAX,0,0
2010,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2009,6/30/2010,Los Angeles,District,EXT_ITEM,0,0
2010,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2009,6/30/2010,Los Angeles,District,NET_INC_LESS_DSH,4626811,33
2010,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2009,6/30/2010,Los Angeles,District,OPERATING_MARGIN,0.89,
2010,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2009,6/30/2010,San Bernardino,City/County,GR_PT_REV,1247067481,7375
2010,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2009,6/30/2010,San Bernardino,City/County,DED_REV_PLUS_DSH,841252176,4975
2010,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2009,6/30/2010,San Bernardino,City/County,TOT_CAP_REV,0,0
2010,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2009,6/30/2010,San Bernardino,City/County,NET_REV_LESS_DSH,405815305,2400
2010,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2009,6/30/2010,San Bernardino,City/County,OTH_OP_REV,8000255,47
2010,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2009,6/30/2010,San Bernardino,City/County,TOT_OP_EXP,414578806,2452
2010,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2009,6/30/2010,San Bernardino,City/County,NET_OP_LESS_DSH,-763246,-5
2010,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2009,6/30/2010,San Bernardino,City/County,NONOP_REV,29506909,174
2010,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2009,6/30/2010,San Bernardino,City/County,NONOP_EXP,3273429,19
2010,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2009,6/30/2010,San Bernardino,City/County,INC_TAX,0,0
2010,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2009,6/30/2010,San Bernardino,City/County,EXT_ITEM,0,0
2010,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2009,6/30/2010,San Bernardino,City/County,NET_INC_LESS_DSH,25470234,151
2010,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2009,6/30/2010,San Bernardino,City/County,OPERATING_MARGIN,-0.18,
2010,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2009,6/30/2010,San Luis Obispo,Non-Profit,GR_PT_REV,244777651,11537
2010,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2009,6/30/2010,San Luis Obispo,Non-Profit,DED_REV_PLUS_DSH,196796470,9275
2010,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2009,6/30/2010,San Luis Obispo,Non-Profit,TOT_CAP_REV,187065,9
2010,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2009,6/30/2010,San Luis Obispo,Non-Profit,NET_REV_LESS_DSH,48168246,2270
2010,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2009,6/30/2010,San Luis Obispo,Non-Profit,OTH_OP_REV,767215,36
2010,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2009,6/30/2010,San Luis Obispo,Non-Profit,TOT_OP_EXP,50229344,2367
2010,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2009,6/30/2010,San Luis Obispo,Non-Profit,NET_OP_LESS_DSH,-1293883,-61
2010,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2009,6/30/2010,San Luis Obispo,Non-Profit,NONOP_REV,-60835,-3
2010,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2009,6/30/2010,San Luis Obispo,Non-Profit,NONOP_EXP,0,0
2010,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2009,6/30/2010,San Luis Obispo,Non-Profit,INC_TAX,0,0
2010,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2009,6/30/2010,San Luis Obispo,Non-Profit,EXT_ITEM,0,0
2010,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2009,6/30/2010,San Luis Obispo,Non-Profit,NET_INC_LESS_DSH,-1354718,-64
2010,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2009,6/30/2010,San Luis Obispo,Non-Profit,OPERATING_MARGIN,-2.64,
2010,106400683,ATASCADERO STATE HOSPITAL,7/1/2009,6/30/2010,San Luis Obispo,State,GR_PT_REV,224508572,596
2010,106400683,ATASCADERO STATE HOSPITAL,7/1/2009,6/30/2010,San Luis Obispo,State,DED_REV_PLUS_DSH,9311346,25
2010,106400683,ATASCADERO STATE HOSPITAL,7/1/2009,6/30/2010,San Luis Obispo,State,TOT_CAP_REV,0,0
2010,106400683,ATASCADERO STATE HOSPITAL,7/1/2009,6/30/2010,San Luis Obispo,State,NET_REV_LESS_DSH,215197226,571
2010,106400683,ATASCADERO STATE HOSPITAL,7/1/2009,6/30/2010,San Luis Obispo,State,OTH_OP_REV,0,0
2010,106400683,ATASCADERO STATE HOSPITAL,7/1/2009,6/30/2010,San Luis Obispo,State,TOT_OP_EXP,224508572,596
2010,106400683,ATASCADERO STATE HOSPITAL,7/1/2009,6/30/2010,San Luis Obispo,State,NET_OP_LESS_DSH,-9311346,-25
2010,106400683,ATASCADERO STATE HOSPITAL,7/1/2009,6/30/2010,San Luis Obispo,State,NONOP_REV,9311346,25
2010,106400683,ATASCADERO STATE HOSPITAL,7/1/2009,6/30/2010,San Luis Obispo,State,NONOP_EXP,0,0
2010,106400683,ATASCADERO STATE HOSPITAL,7/1/2009,6/30/2010,San Luis Obispo,State,INC_TAX,0,0
2010,106400683,ATASCADERO STATE HOSPITAL,7/1/2009,6/30/2010,San Luis Obispo,State,EXT_ITEM,0,0
2010,106400683,ATASCADERO STATE HOSPITAL,7/1/2009,6/30/2010,San Luis Obispo,State,NET_INC_LESS_DSH,0,0
2010,106400683,ATASCADERO STATE HOSPITAL,7/1/2009,6/30/2010,San Luis Obispo,State,OPERATING_MARGIN,-4.33,
2010,106190163,AURORA CHARTER OAK,1/1/2010,12/31/2010,Los Angeles,Investor,GR_PT_REV,39002071,1057
2010,106190163,AURORA CHARTER OAK,1/1/2010,12/31/2010,Los Angeles,Investor,DED_REV_PLUS_DSH,14615122,396
2010,106190163,AURORA CHARTER OAK,1/1/2010,12/31/2010,Los Angeles,Investor,TOT_CAP_REV,0,0
2010,106190163,AURORA CHARTER OAK,1/1/2010,12/31/2010,Los Angeles,Investor,NET_REV_LESS_DSH,24386949,661
2010,106190163,AURORA CHARTER OAK,1/1/2010,12/31/2010,Los Angeles,Investor,OTH_OP_REV,31066,1
2010,106190163,AURORA CHARTER OAK,1/1/2010,12/31/2010,Los Angeles,Investor,TOT_OP_EXP,20924570,567
2010,106190163,AURORA CHARTER OAK,1/1/2010,12/31/2010,Los Angeles,Investor,NET_OP_LESS_DSH,3493445,95
2010,106190163,AURORA CHARTER OAK,1/1/2010,12/31/2010,Los Angeles,Investor,NONOP_REV,2154115,58
2010,106190163,AURORA CHARTER OAK,1/1/2010,12/31/2010,Los Angeles,Investor,NONOP_EXP,443080,12
2010,106190163,AURORA CHARTER OAK,1/1/2010,12/31/2010,Los Angeles,Investor,INC_TAX,0,0
2010,106190163,AURORA CHARTER OAK,1/1/2010,12/31/2010,Los Angeles,Investor,EXT_ITEM,-105141,-3
2010,106190163,AURORA CHARTER OAK,1/1/2010,12/31/2010,Los Angeles,Investor,NET_INC_LESS_DSH,5309621,144
2010,106190163,AURORA CHARTER OAK,1/1/2010,12/31/2010,Los Angeles,Investor,OPERATING_MARGIN,14.31,
2010,106190462,AURORA LAS ENCINAS HOSPITAL,1/1/2010,12/31/2010,Los Angeles,Investor,GR_PT_REV,31257516,1626
2010,106190462,AURORA LAS ENCINAS HOSPITAL,1/1/2010,12/31/2010,Los Angeles,Investor,DED_REV_PLUS_DSH,17441461,907
