Year,Facility Number,Facility Name,Begin Date,End Date,County Name,Type of Control,Income Statement Item,Income Statement Amount,Amount per Adjusted Patient Day
2011,106010739,ALTA BATES SUMMIT MED CTR-ALTA BATES CAMPUS,1/1/2011,12/31/2011,Alameda,Non-Profit,NET_REV_LESS_DSH,597311085,3456
2011,106010739,ALTA BATES SUMMIT MED CTR-ALTA BATES CAMPUS,1/1/2011,12/31/2011,Alameda,Non-Profit,OTH_OP_REV,6798208,39
2011,106010739,ALTA BATES SUMMIT MED CTR-ALTA BATES CAMPUS,1/1/2011,12/31/2011,Alameda,Non-Profit,TOT_OP_EXP,565998177,3275
2011,106010739,ALTA BATES SUMMIT MED CTR-ALTA BATES CAMPUS,1/1/2011,12/31/2011,Alameda,Non-Profit,NET_OP_LESS_DSH,38111116,221
2011,106010739,ALTA BATES SUMMIT MED CTR-ALTA BATES CAMPUS,1/1/2011,12/31/2011,Alameda,Non-Profit,NONOP_REV,12277591,71
2011,106010739,ALTA BATES SUMMIT MED CTR-ALTA BATES CAMPUS,1/1/2011,12/31/2011,Alameda,Non-Profit,NONOP_EXP,5862981,34
2011,106010739,ALTA BATES SUMMIT MED CTR-ALTA BATES CAMPUS,1/1/2011,12/31/2011,Alameda,Non-Profit,INC_TAX,0,0
2011,106010739,ALTA BATES SUMMIT MED CTR-ALTA BATES CAMPUS,1/1/2011,12/31/2011,Alameda,Non-Profit,EXT_ITEM,0,0
2011,106010739,ALTA BATES SUMMIT MED CTR-ALTA BATES CAMPUS,1/1/2011,12/31/2011,Alameda,Non-Profit,NET_INC_LESS_DSH,44525726,258
2011,106010739,ALTA BATES SUMMIT MED CTR-ALTA BATES CAMPUS,1/1/2011,12/31/2011,Alameda,Non-Profit,OPERATING_MARGIN,6.31,
2011,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,1/1/2011,12/31/2011,Alameda,Non-Profit,GR_PT_REV,1790024800,17396
2011,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,1/1/2011,12/31/2011,Alameda,Non-Profit,DED_REV_PLUS_DSH,1382247130,13433
2011,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,1/1/2011,12/31/2011,Alameda,Non-Profit,TOT_CAP_REV,0,0
2011,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,1/1/2011,12/31/2011,Alameda,Non-Profit,NET_REV_LESS_DSH,407777670,3963
2011,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,1/1/2011,12/31/2011,Alameda,Non-Profit,OTH_OP_REV,59226719,576
2011,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,1/1/2011,12/31/2011,Alameda,Non-Profit,TOT_OP_EXP,448912297,4363
2011,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,1/1/2011,12/31/2011,Alameda,Non-Profit,NET_OP_LESS_DSH,18092092,176
2011,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,1/1/2011,12/31/2011,Alameda,Non-Profit,NONOP_REV,8393378,82
2011,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,1/1/2011,12/31/2011,Alameda,Non-Profit,NONOP_EXP,4071397,40
2011,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,1/1/2011,12/31/2011,Alameda,Non-Profit,INC_TAX,0,0
2011,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,1/1/2011,12/31/2011,Alameda,Non-Profit,EXT_ITEM,0,0
2011,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,1/1/2011,12/31/2011,Alameda,Non-Profit,NET_INC_LESS_DSH,22414073,218
2011,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,1/1/2011,12/31/2011,Alameda,Non-Profit,OPERATING_MARGIN,3.87,
2011,106370652,ALVARADO HOSPITAL,1/1/2011,12/31/2011,San Diego,Investor,GR_PT_REV,577818368,13739
2011,106370652,ALVARADO HOSPITAL,1/1/2011,12/31/2011,San Diego,Investor,DED_REV_PLUS_DSH,449083564,10678
2011,106370652,ALVARADO HOSPITAL,1/1/2011,12/31/2011,San Diego,Investor,TOT_CAP_REV,0,0
2011,106370652,ALVARADO HOSPITAL,1/1/2011,12/31/2011,San Diego,Investor,NET_REV_LESS_DSH,128734804,3061
2011,106370652,ALVARADO HOSPITAL,1/1/2011,12/31/2011,San Diego,Investor,OTH_OP_REV,1659172,39
2011,106370652,ALVARADO HOSPITAL,1/1/2011,12/31/2011,San Diego,Investor,TOT_OP_EXP,134221733,3191
2011,106370652,ALVARADO HOSPITAL,1/1/2011,12/31/2011,San Diego,Investor,NET_OP_LESS_DSH,-3827757,-91
2011,106370652,ALVARADO HOSPITAL,1/1/2011,12/31/2011,San Diego,Investor,NONOP_REV,1104449,26
2011,106370652,ALVARADO HOSPITAL,1/1/2011,12/31/2011,San Diego,Investor,NONOP_EXP,18125,0
2011,106370652,ALVARADO HOSPITAL,1/1/2011,12/31/2011,San Diego,Investor,INC_TAX,0,0
2011,106370652,ALVARADO HOSPITAL,1/1/2011,12/31/2011,San Diego,Investor,EXT_ITEM,0,0
2011,106370652,ALVARADO HOSPITAL,1/1/2011,12/31/2011,San Diego,Investor,NET_INC_LESS_DSH,-2741433,-65
2011,106370652,ALVARADO HOSPITAL,1/1/2011,12/31/2011,San Diego,Investor,OPERATING_MARGIN,-2.94,
2011,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2011,12/31/2011,San Diego,Investor,GR_PT_REV,54332790,1310
2011,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2011,12/31/2011,San Diego,Investor,DED_REV_PLUS_DSH,30097886,726
2011,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2011,12/31/2011,San Diego,Investor,TOT_CAP_REV,0,0
2011,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2011,12/31/2011,San Diego,Investor,NET_REV_LESS_DSH,24234904,584
2011,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2011,12/31/2011,San Diego,Investor,OTH_OP_REV,78343,2
2011,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2011,12/31/2011,San Diego,Investor,TOT_OP_EXP,22991475,554
2011,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2011,12/31/2011,San Diego,Investor,NET_OP_LESS_DSH,1321772,32
2011,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2011,12/31/2011,San Diego,Investor,NONOP_REV,20934,1
2011,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2011,12/31/2011,San Diego,Investor,NONOP_EXP,161626,4
2011,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2011,12/31/2011,San Diego,Investor,INC_TAX,0,0
2011,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2011,12/31/2011,San Diego,Investor,EXT_ITEM,0,0
2011,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2011,12/31/2011,San Diego,Investor,NET_INC_LESS_DSH,1181080,28
2011,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2011,12/31/2011,San Diego,Investor,OPERATING_MARGIN,5.44,
2011,106194010,AMERICAN RECOVERY CENTER,7/1/2010,6/30/2011,Los Angeles,Non-Profit,GR_PT_REV,5698539,154
2011,106194010,AMERICAN RECOVERY CENTER,7/1/2010,6/30/2011,Los Angeles,Non-Profit,DED_REV_PLUS_DSH,45924,1
2011,106194010,AMERICAN RECOVERY CENTER,7/1/2010,6/30/2011,Los Angeles,Non-Profit,TOT_CAP_REV,0,0
2011,106194010,AMERICAN RECOVERY CENTER,7/1/2010,6/30/2011,Los Angeles,Non-Profit,NET_REV_LESS_DSH,5652615,153
2011,106194010,AMERICAN RECOVERY CENTER,7/1/2010,6/30/2011,Los Angeles,Non-Profit,OTH_OP_REV,43504,1
2011,106194010,AMERICAN RECOVERY CENTER,7/1/2010,6/30/2011,Los Angeles,Non-Profit,TOT_OP_EXP,5544913,150
2011,106194010,AMERICAN RECOVERY CENTER,7/1/2010,6/30/2011,Los Angeles,Non-Profit,NET_OP_LESS_DSH,151206,4
2011,106194010,AMERICAN RECOVERY CENTER,7/1/2010,6/30/2011,Los Angeles,Non-Profit,NONOP_REV,0,0
2011,106194010,AMERICAN RECOVERY CENTER,7/1/2010,6/30/2011,Los Angeles,Non-Profit,NONOP_EXP,0,0
2011,106194010,AMERICAN RECOVERY CENTER,7/1/2010,6/30/2011,Los Angeles,Non-Profit,INC_TAX,0,0
2011,106194010,AMERICAN RECOVERY CENTER,7/1/2010,6/30/2011,Los Angeles,Non-Profit,EXT_ITEM,0,0
2011,106194010,AMERICAN RECOVERY CENTER,7/1/2010,6/30/2011,Los Angeles,Non-Profit,NET_INC_LESS_DSH,151206,4
2011,106194010,AMERICAN RECOVERY CENTER,7/1/2010,6/30/2011,Los Angeles,Non-Profit,OPERATING_MARGIN,2.65,
2011,106301097,ANAHEIM GENERAL HOSPITAL,9/1/2010,8/31/2011,Orange,Investor,GR_PT_REV,95779371,6238
2011,106301097,ANAHEIM GENERAL HOSPITAL,9/1/2010,8/31/2011,Orange,Investor,DED_REV_PLUS_DSH,72752944,4739
2011,106301097,ANAHEIM GENERAL HOSPITAL,9/1/2010,8/31/2011,Orange,Investor,TOT_CAP_REV,0,0
2011,106301097,ANAHEIM GENERAL HOSPITAL,9/1/2010,8/31/2011,Orange,Investor,NET_REV_LESS_DSH,23026427,1500
2011,106301097,ANAHEIM GENERAL HOSPITAL,9/1/2010,8/31/2011,Orange,Investor,OTH_OP_REV,130231,8
2011,106301097,ANAHEIM GENERAL HOSPITAL,9/1/2010,8/31/2011,Orange,Investor,TOT_OP_EXP,36721364,2392
2011,106301097,ANAHEIM GENERAL HOSPITAL,9/1/2010,8/31/2011,Orange,Investor,NET_OP_LESS_DSH,-13564706,-884
2011,106301097,ANAHEIM GENERAL HOSPITAL,9/1/2010,8/31/2011,Orange,Investor,NONOP_REV,72513,5
2011,106301097,ANAHEIM GENERAL HOSPITAL,9/1/2010,8/31/2011,Orange,Investor,NONOP_EXP,153338,10
2011,106301097,ANAHEIM GENERAL HOSPITAL,9/1/2010,8/31/2011,Orange,Investor,INC_TAX,0,0
2011,106301097,ANAHEIM GENERAL HOSPITAL,9/1/2010,8/31/2011,Orange,Investor,EXT_ITEM,0,0
2011,106301097,ANAHEIM GENERAL HOSPITAL,9/1/2010,8/31/2011,Orange,Investor,NET_INC_LESS_DSH,-13645531,-889
2011,106301097,ANAHEIM GENERAL HOSPITAL,9/1/2010,8/31/2011,Orange,Investor,OPERATING_MARGIN,-58.58,
2011,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2010,6/30/2011,Los Angeles,District,GR_PT_REV,1133463793,7922
2011,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2010,6/30/2011,Los Angeles,District,DED_REV_PLUS_DSH,794248637,5551
2011,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2010,6/30/2011,Los Angeles,District,TOT_CAP_REV,0,0
2011,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2010,6/30/2011,Los Angeles,District,NET_REV_LESS_DSH,339215156,2371
2011,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2010,6/30/2011,Los Angeles,District,OTH_OP_REV,7582951,53
2011,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2010,6/30/2011,Los Angeles,District,TOT_OP_EXP,329052190,2300
2011,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2010,6/30/2011,Los Angeles,District,NET_OP_LESS_DSH,17745917,124
2011,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2010,6/30/2011,Los Angeles,District,NONOP_REV,5171217,36
2011,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2010,6/30/2011,Los Angeles,District,NONOP_EXP,2800279,20
2011,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2010,6/30/2011,Los Angeles,District,INC_TAX,0,0
2011,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2010,6/30/2011,Los Angeles,District,EXT_ITEM,0,0
2011,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2010,6/30/2011,Los Angeles,District,NET_INC_LESS_DSH,20116855,141
2011,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2010,6/30/2011,Los Angeles,District,OPERATING_MARGIN,5.12,
2011,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2010,6/30/2011,San Bernardino,City/County,GR_PT_REV,1338515316,7664
2011,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2010,6/30/2011,San Bernardino,City/County,DED_REV_PLUS_DSH,939219702,5378
2011,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2010,6/30/2011,San Bernardino,City/County,TOT_CAP_REV,0,0
2011,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2010,6/30/2011,San Bernardino,City/County,NET_REV_LESS_DSH,399295614,2286
2011,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2010,6/30/2011,San Bernardino,City/County,OTH_OP_REV,61379419,351
2011,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2010,6/30/2011,San Bernardino,City/County,TOT_OP_EXP,421082599,2411
2011,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2010,6/30/2011,San Bernardino,City/County,NET_OP_LESS_DSH,39592434,227
2011,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2010,6/30/2011,San Bernardino,City/County,NONOP_REV,17520131,100
2011,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2010,6/30/2011,San Bernardino,City/County,NONOP_EXP,1671409,10
2011,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2010,6/30/2011,San Bernardino,City/County,INC_TAX,0,0
2011,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2010,6/30/2011,San Bernardino,City/County,EXT_ITEM,0,0
2011,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2010,6/30/2011,San Bernardino,City/County,NET_INC_LESS_DSH,55441156,317
2011,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2010,6/30/2011,San Bernardino,City/County,OPERATING_MARGIN,8.59,
2011,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2010,6/30/2011,San Luis Obispo,Non-Profit,GR_PT_REV,242768193,13051
2011,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2010,6/30/2011,San Luis Obispo,Non-Profit,DED_REV_PLUS_DSH,192120865,10328
2011,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2010,6/30/2011,San Luis Obispo,Non-Profit,TOT_CAP_REV,114593,6
2011,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2010,6/30/2011,San Luis Obispo,Non-Profit,NET_REV_LESS_DSH,50761921,2729
2011,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2010,6/30/2011,San Luis Obispo,Non-Profit,OTH_OP_REV,744295,40
2011,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2010,6/30/2011,San Luis Obispo,Non-Profit,TOT_OP_EXP,55243443,2970
2011,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2010,6/30/2011,San Luis Obispo,Non-Profit,NET_OP_LESS_DSH,-3737227,-201
2011,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2010,6/30/2011,San Luis Obispo,Non-Profit,NONOP_REV,97985,5
2011,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2010,6/30/2011,San Luis Obispo,Non-Profit,NONOP_EXP,56121,3
2011,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2010,6/30/2011,San Luis Obispo,Non-Profit,INC_TAX,0,0
2011,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2010,6/30/2011,San Luis Obispo,Non-Profit,EXT_ITEM,0,0
2011,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2010,6/30/2011,San Luis Obispo,Non-Profit,NET_INC_LESS_DSH,-3695363,-199
2011,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2010,6/30/2011,San Luis Obispo,Non-Profit,OPERATING_MARGIN,-7.26,
2011,106400683,ATASCADERO STATE HOSPITAL,7/1/2010,6/30/2011,San Luis Obispo,State,GR_PT_REV,225448600,540
2011,106400683,ATASCADERO STATE HOSPITAL,7/1/2010,6/30/2011,San Luis Obispo,State,DED_REV_PLUS_DSH,228,0
2011,106400683,ATASCADERO STATE HOSPITAL,7/1/2010,6/30/2011,San Luis Obispo,State,TOT_CAP_REV,0,0
2011,106400683,ATASCADERO STATE HOSPITAL,7/1/2010,6/30/2011,San Luis Obispo,State,NET_REV_LESS_DSH,225448372,540
2011,106400683,ATASCADERO STATE HOSPITAL,7/1/2010,6/30/2011,San Luis Obispo,State,OTH_OP_REV,0,0
2011,106400683,ATASCADERO STATE HOSPITAL,7/1/2010,6/30/2011,San Luis Obispo,State,TOT_OP_EXP,225448600,540
2011,106400683,ATASCADERO STATE HOSPITAL,7/1/2010,6/30/2011,San Luis Obispo,State,NET_OP_LESS_DSH,-228,0
2011,106400683,ATASCADERO STATE HOSPITAL,7/1/2010,6/30/2011,San Luis Obispo,State,NONOP_REV,228,0
2011,106400683,ATASCADERO STATE HOSPITAL,7/1/2010,6/30/2011,San Luis Obispo,State,NONOP_EXP,0,0
2011,106400683,ATASCADERO STATE HOSPITAL,7/1/2010,6/30/2011,San Luis Obispo,State,INC_TAX,0,0
2011,106400683,ATASCADERO STATE HOSPITAL,7/1/2010,6/30/2011,San Luis Obispo,State,EXT_ITEM,0,0
2011,106400683,ATASCADERO STATE HOSPITAL,7/1/2010,6/30/2011,San Luis Obispo,State,NET_INC_LESS_DSH,0,0
2011,106400683,ATASCADERO STATE HOSPITAL,7/1/2010,6/30/2011,San Luis Obispo,State,OPERATING_MARGIN,0,
