Year,Facility Number,Facility Name,Begin Date,End Date,County Name,Type of Control,Income Statement Item,Income Statement Amount,Amount per Adjusted Patient Day
2009,106301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,7/1/2008,6/30/2009,Orange,Investor,OTH_OP_REV,554307,7
2009,106301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,7/1/2008,6/30/2009,Orange,Investor,TOT_OP_EXP,180254549,2412
2009,106301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,7/1/2008,6/30/2009,Orange,Investor,NET_OP_LESS_DSH,-3200547,-43
2009,106301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,7/1/2008,6/30/2009,Orange,Investor,NONOP_REV,2469628,33
2009,106301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,7/1/2008,6/30/2009,Orange,Investor,NONOP_EXP,410758,5
2009,106301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,7/1/2008,6/30/2009,Orange,Investor,INC_TAX,0,0
2009,106301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,7/1/2008,6/30/2009,Orange,Investor,EXT_ITEM,0,0
2009,106301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,7/1/2008,6/30/2009,Orange,Investor,NET_INC_LESS_DSH,-1141677,-15
2009,106301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,7/1/2008,6/30/2009,Orange,Investor,OPERATING_MARGIN,-1.81,
2009,106010846,ALAMEDA COUNTY MEDICAL CENTER,7/1/2008,6/30/2009,Alameda,City/County,GR_PT_REV,858156875,4984
2009,106010846,ALAMEDA COUNTY MEDICAL CENTER,7/1/2008,6/30/2009,Alameda,City/County,DED_REV_PLUS_DSH,486989724,2828
2009,106010846,ALAMEDA COUNTY MEDICAL CENTER,7/1/2008,6/30/2009,Alameda,City/County,TOT_CAP_REV,0,0
2009,106010846,ALAMEDA COUNTY MEDICAL CENTER,7/1/2008,6/30/2009,Alameda,City/County,NET_REV_LESS_DSH,371167151,2156
2009,106010846,ALAMEDA COUNTY MEDICAL CENTER,7/1/2008,6/30/2009,Alameda,City/County,OTH_OP_REV,99188990,576
2009,106010846,ALAMEDA COUNTY MEDICAL CENTER,7/1/2008,6/30/2009,Alameda,City/County,TOT_OP_EXP,459963206,2671
2009,106010846,ALAMEDA COUNTY MEDICAL CENTER,7/1/2008,6/30/2009,Alameda,City/County,NET_OP_LESS_DSH,10392935,60
2009,106010846,ALAMEDA COUNTY MEDICAL CENTER,7/1/2008,6/30/2009,Alameda,City/County,NONOP_REV,6863055,40
2009,106010846,ALAMEDA COUNTY MEDICAL CENTER,7/1/2008,6/30/2009,Alameda,City/County,NONOP_EXP,237236,1
2009,106010846,ALAMEDA COUNTY MEDICAL CENTER,7/1/2008,6/30/2009,Alameda,City/County,INC_TAX,0,0
2009,106010846,ALAMEDA COUNTY MEDICAL CENTER,7/1/2008,6/30/2009,Alameda,City/County,EXT_ITEM,0,0
2009,106010846,ALAMEDA COUNTY MEDICAL CENTER,7/1/2008,6/30/2009,Alameda,City/County,NET_INC_LESS_DSH,17018754,99
2009,106010846,ALAMEDA COUNTY MEDICAL CENTER,7/1/2008,6/30/2009,Alameda,City/County,OPERATING_MARGIN,2.21,
2009,106010735,ALAMEDA HOSPITAL,7/1/2008,6/30/2009,Alameda,District,GR_PT_REV,282813469,5220
2009,106010735,ALAMEDA HOSPITAL,7/1/2008,6/30/2009,Alameda,District,DED_REV_PLUS_DSH,219753983,4056
2009,106010735,ALAMEDA HOSPITAL,7/1/2008,6/30/2009,Alameda,District,TOT_CAP_REV,0,0
2009,106010735,ALAMEDA HOSPITAL,7/1/2008,6/30/2009,Alameda,District,NET_REV_LESS_DSH,63059486,1164
2009,106010735,ALAMEDA HOSPITAL,7/1/2008,6/30/2009,Alameda,District,OTH_OP_REV,192252,4
2009,106010735,ALAMEDA HOSPITAL,7/1/2008,6/30/2009,Alameda,District,TOT_OP_EXP,68807234,1270
2009,106010735,ALAMEDA HOSPITAL,7/1/2008,6/30/2009,Alameda,District,NET_OP_LESS_DSH,-5555496,-103
2009,106010735,ALAMEDA HOSPITAL,7/1/2008,6/30/2009,Alameda,District,NONOP_REV,6285803,116
2009,106010735,ALAMEDA HOSPITAL,7/1/2008,6/30/2009,Alameda,District,NONOP_EXP,0,0
2009,106010735,ALAMEDA HOSPITAL,7/1/2008,6/30/2009,Alameda,District,INC_TAX,0,0
2009,106010735,ALAMEDA HOSPITAL,7/1/2008,6/30/2009,Alameda,District,EXT_ITEM,0,0
2009,106010735,ALAMEDA HOSPITAL,7/1/2008,6/30/2009,Alameda,District,NET_INC_LESS_DSH,730307,13
2009,106010735,ALAMEDA HOSPITAL,7/1/2008,6/30/2009,Alameda,District,OPERATING_MARGIN,-8.78,
2009,106190017,ALHAMBRA HOSPITAL,7/1/2008,6/30/2009,Los Angeles,Investor,GR_PT_REV,240591569,6007
2009,106190017,ALHAMBRA HOSPITAL,7/1/2008,6/30/2009,Los Angeles,Investor,DED_REV_PLUS_DSH,185422017,4629
2009,106190017,ALHAMBRA HOSPITAL,7/1/2008,6/30/2009,Los Angeles,Investor,TOT_CAP_REV,4640449,116
2009,106190017,ALHAMBRA HOSPITAL,7/1/2008,6/30/2009,Los Angeles,Investor,NET_REV_LESS_DSH,59810001,1493
2009,106190017,ALHAMBRA HOSPITAL,7/1/2008,6/30/2009,Los Angeles,Investor,OTH_OP_REV,1142186,29
2009,106190017,ALHAMBRA HOSPITAL,7/1/2008,6/30/2009,Los Angeles,Investor,TOT_OP_EXP,58709590,1466
2009,106190017,ALHAMBRA HOSPITAL,7/1/2008,6/30/2009,Los Angeles,Investor,NET_OP_LESS_DSH,2242597,56
2009,106190017,ALHAMBRA HOSPITAL,7/1/2008,6/30/2009,Los Angeles,Investor,NONOP_REV,159283,4
2009,106190017,ALHAMBRA HOSPITAL,7/1/2008,6/30/2009,Los Angeles,Investor,NONOP_EXP,0,0
2009,106190017,ALHAMBRA HOSPITAL,7/1/2008,6/30/2009,Los Angeles,Investor,INC_TAX,0,0
2009,106190017,ALHAMBRA HOSPITAL,7/1/2008,6/30/2009,Los Angeles,Investor,EXT_ITEM,0,0
2009,106190017,ALHAMBRA HOSPITAL,7/1/2008,6/30/2009,Los Angeles,Investor,NET_INC_LESS_DSH,2401880,60
2009,106190017,ALHAMBRA HOSPITAL,7/1/2008,6/30/2009,Los Angeles,Investor,OPERATING_MARGIN,3.68,
2009,106010739,ALTA BATES SUMMIT MED CTR-ALTA BATES CAMPUS,1/1/2009,12/31/2009,Alameda,Non-Profit,GR_PT_REV,2107269486,12458
2009,106010739,ALTA BATES SUMMIT MED CTR-ALTA BATES CAMPUS,1/1/2009,12/31/2009,Alameda,Non-Profit,DED_REV_PLUS_DSH,1531844510,9056
2009,106010739,ALTA BATES SUMMIT MED CTR-ALTA BATES CAMPUS,1/1/2009,12/31/2009,Alameda,Non-Profit,TOT_CAP_REV,0,0
2009,106010739,ALTA BATES SUMMIT MED CTR-ALTA BATES CAMPUS,1/1/2009,12/31/2009,Alameda,Non-Profit,NET_REV_LESS_DSH,575424976,3402
2009,106010739,ALTA BATES SUMMIT MED CTR-ALTA BATES CAMPUS,1/1/2009,12/31/2009,Alameda,Non-Profit,OTH_OP_REV,8017165,47
2009,106010739,ALTA BATES SUMMIT MED CTR-ALTA BATES CAMPUS,1/1/2009,12/31/2009,Alameda,Non-Profit,TOT_OP_EXP,525894295,3109
2009,106010739,ALTA BATES SUMMIT MED CTR-ALTA BATES CAMPUS,1/1/2009,12/31/2009,Alameda,Non-Profit,NET_OP_LESS_DSH,57547846,340
2009,106010739,ALTA BATES SUMMIT MED CTR-ALTA BATES CAMPUS,1/1/2009,12/31/2009,Alameda,Non-Profit,NONOP_REV,13809800,82
2009,106010739,ALTA BATES SUMMIT MED CTR-ALTA BATES CAMPUS,1/1/2009,12/31/2009,Alameda,Non-Profit,NONOP_EXP,4366068,26
2009,106010739,ALTA BATES SUMMIT MED CTR-ALTA BATES CAMPUS,1/1/2009,12/31/2009,Alameda,Non-Profit,INC_TAX,0,0
2009,106010739,ALTA BATES SUMMIT MED CTR-ALTA BATES CAMPUS,1/1/2009,12/31/2009,Alameda,Non-Profit,EXT_ITEM,0,0
2009,106010739,ALTA BATES SUMMIT MED CTR-ALTA BATES CAMPUS,1/1/2009,12/31/2009,Alameda,Non-Profit,NET_INC_LESS_DSH,66991578,396
2009,106010739,ALTA BATES SUMMIT MED CTR-ALTA BATES CAMPUS,1/1/2009,12/31/2009,Alameda,Non-Profit,OPERATING_MARGIN,9.86,
2009,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,1/1/2009,12/31/2009,Alameda,Non-Profit,GR_PT_REV,1943041693,18247
2009,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,1/1/2009,12/31/2009,Alameda,Non-Profit,DED_REV_PLUS_DSH,1541059750,14472
2009,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,1/1/2009,12/31/2009,Alameda,Non-Profit,TOT_CAP_REV,0,0
2009,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,1/1/2009,12/31/2009,Alameda,Non-Profit,NET_REV_LESS_DSH,401981943,3775
2009,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,1/1/2009,12/31/2009,Alameda,Non-Profit,OTH_OP_REV,55092236,517
2009,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,1/1/2009,12/31/2009,Alameda,Non-Profit,TOT_OP_EXP,426244540,4003
2009,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,1/1/2009,12/31/2009,Alameda,Non-Profit,NET_OP_LESS_DSH,30829639,290
2009,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,1/1/2009,12/31/2009,Alameda,Non-Profit,NONOP_REV,10128418,95
2009,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,1/1/2009,12/31/2009,Alameda,Non-Profit,NONOP_EXP,4486005,42
2009,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,1/1/2009,12/31/2009,Alameda,Non-Profit,INC_TAX,0,0
2009,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,1/1/2009,12/31/2009,Alameda,Non-Profit,EXT_ITEM,0,0
2009,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,1/1/2009,12/31/2009,Alameda,Non-Profit,NET_INC_LESS_DSH,36472052,343
2009,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,1/1/2009,12/31/2009,Alameda,Non-Profit,OPERATING_MARGIN,6.74,
2009,106370652,ALVARADO HOSPITAL,1/1/2009,12/31/2009,San Diego,Investor,GR_PT_REV,762925516,13278
2009,106370652,ALVARADO HOSPITAL,1/1/2009,12/31/2009,San Diego,Investor,DED_REV_PLUS_DSH,604263970,10517
2009,106370652,ALVARADO HOSPITAL,1/1/2009,12/31/2009,San Diego,Investor,TOT_CAP_REV,557867,10
2009,106370652,ALVARADO HOSPITAL,1/1/2009,12/31/2009,San Diego,Investor,NET_REV_LESS_DSH,159219413,2771
2009,106370652,ALVARADO HOSPITAL,1/1/2009,12/31/2009,San Diego,Investor,OTH_OP_REV,2717839,47
2009,106370652,ALVARADO HOSPITAL,1/1/2009,12/31/2009,San Diego,Investor,TOT_OP_EXP,162505892,2828
2009,106370652,ALVARADO HOSPITAL,1/1/2009,12/31/2009,San Diego,Investor,NET_OP_LESS_DSH,-568640,-10
2009,106370652,ALVARADO HOSPITAL,1/1/2009,12/31/2009,San Diego,Investor,NONOP_REV,42327,1
2009,106370652,ALVARADO HOSPITAL,1/1/2009,12/31/2009,San Diego,Investor,NONOP_EXP,0,0
2009,106370652,ALVARADO HOSPITAL,1/1/2009,12/31/2009,San Diego,Investor,INC_TAX,0,0
2009,106370652,ALVARADO HOSPITAL,1/1/2009,12/31/2009,San Diego,Investor,EXT_ITEM,0,0
2009,106370652,ALVARADO HOSPITAL,1/1/2009,12/31/2009,San Diego,Investor,NET_INC_LESS_DSH,-526313,-9
2009,106370652,ALVARADO HOSPITAL,1/1/2009,12/31/2009,San Diego,Investor,OPERATING_MARGIN,-0.35,
2009,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2009,12/31/2009,San Diego,Investor,GR_PT_REV,50129171,1239
2009,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2009,12/31/2009,San Diego,Investor,DED_REV_PLUS_DSH,26316814,650
2009,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2009,12/31/2009,San Diego,Investor,TOT_CAP_REV,0,0
2009,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2009,12/31/2009,San Diego,Investor,NET_REV_LESS_DSH,23812357,588
2009,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2009,12/31/2009,San Diego,Investor,OTH_OP_REV,155443,4
2009,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2009,12/31/2009,San Diego,Investor,TOT_OP_EXP,22728753,562
2009,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2009,12/31/2009,San Diego,Investor,NET_OP_LESS_DSH,1239047,31
2009,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2009,12/31/2009,San Diego,Investor,NONOP_REV,71097,2
2009,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2009,12/31/2009,San Diego,Investor,NONOP_EXP,283967,7
2009,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2009,12/31/2009,San Diego,Investor,INC_TAX,0,0
2009,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2009,12/31/2009,San Diego,Investor,EXT_ITEM,0,0
2009,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2009,12/31/2009,San Diego,Investor,NET_INC_LESS_DSH,1026177,25
2009,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2009,12/31/2009,San Diego,Investor,OPERATING_MARGIN,5.17,
2009,106194010,AMERICAN RECOVERY CENTER,7/1/2008,6/30/2009,Los Angeles,Non-Profit,GR_PT_REV,5874896,150
2009,106194010,AMERICAN RECOVERY CENTER,7/1/2008,6/30/2009,Los Angeles,Non-Profit,DED_REV_PLUS_DSH,51602,1
2009,106194010,AMERICAN RECOVERY CENTER,7/1/2008,6/30/2009,Los Angeles,Non-Profit,TOT_CAP_REV,0,0
2009,106194010,AMERICAN RECOVERY CENTER,7/1/2008,6/30/2009,Los Angeles,Non-Profit,NET_REV_LESS_DSH,5823294,149
2009,106194010,AMERICAN RECOVERY CENTER,7/1/2008,6/30/2009,Los Angeles,Non-Profit,OTH_OP_REV,49763,1
2009,106194010,AMERICAN RECOVERY CENTER,7/1/2008,6/30/2009,Los Angeles,Non-Profit,TOT_OP_EXP,5841650,149
2009,106194010,AMERICAN RECOVERY CENTER,7/1/2008,6/30/2009,Los Angeles,Non-Profit,NET_OP_LESS_DSH,31407,1
2009,106194010,AMERICAN RECOVERY CENTER,7/1/2008,6/30/2009,Los Angeles,Non-Profit,NONOP_REV,0,0
2009,106194010,AMERICAN RECOVERY CENTER,7/1/2008,6/30/2009,Los Angeles,Non-Profit,NONOP_EXP,0,0
2009,106194010,AMERICAN RECOVERY CENTER,7/1/2008,6/30/2009,Los Angeles,Non-Profit,INC_TAX,0,0
2009,106194010,AMERICAN RECOVERY CENTER,7/1/2008,6/30/2009,Los Angeles,Non-Profit,EXT_ITEM,0,0
2009,106194010,AMERICAN RECOVERY CENTER,7/1/2008,6/30/2009,Los Angeles,Non-Profit,NET_INC_LESS_DSH,31407,1
2009,106194010,AMERICAN RECOVERY CENTER,7/1/2008,6/30/2009,Los Angeles,Non-Profit,OPERATING_MARGIN,0.53,
2009,106301097,ANAHEIM GENERAL HOSPITAL,9/1/2008,8/31/2009,Orange,Investor,GR_PT_REV,139317384,6326
2009,106301097,ANAHEIM GENERAL HOSPITAL,9/1/2008,8/31/2009,Orange,Investor,DED_REV_PLUS_DSH,113737579,5164
2009,106301097,ANAHEIM GENERAL HOSPITAL,9/1/2008,8/31/2009,Orange,Investor,TOT_CAP_REV,47626,2
2009,106301097,ANAHEIM GENERAL HOSPITAL,9/1/2008,8/31/2009,Orange,Investor,NET_REV_LESS_DSH,25627431,1164
2009,106301097,ANAHEIM GENERAL HOSPITAL,9/1/2008,8/31/2009,Orange,Investor,OTH_OP_REV,196382,9
2009,106301097,ANAHEIM GENERAL HOSPITAL,9/1/2008,8/31/2009,Orange,Investor,TOT_OP_EXP,34520735,1567
2009,106301097,ANAHEIM GENERAL HOSPITAL,9/1/2008,8/31/2009,Orange,Investor,NET_OP_LESS_DSH,-8696922,-395
2009,106301097,ANAHEIM GENERAL HOSPITAL,9/1/2008,8/31/2009,Orange,Investor,NONOP_REV,-1582839,-72
2009,106301097,ANAHEIM GENERAL HOSPITAL,9/1/2008,8/31/2009,Orange,Investor,NONOP_EXP,0,0
2009,106301097,ANAHEIM GENERAL HOSPITAL,9/1/2008,8/31/2009,Orange,Investor,INC_TAX,0,0
2009,106301097,ANAHEIM GENERAL HOSPITAL,9/1/2008,8/31/2009,Orange,Investor,EXT_ITEM,0,0
2009,106301097,ANAHEIM GENERAL HOSPITAL,9/1/2008,8/31/2009,Orange,Investor,NET_INC_LESS_DSH,-10279761,-467
2009,106301097,ANAHEIM GENERAL HOSPITAL,9/1/2008,8/31/2009,Orange,Investor,OPERATING_MARGIN,-33.68,
2009,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2008,6/30/2009,Los Angeles,District,GR_PT_REV,944737013,7205
2009,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2008,6/30/2009,Los Angeles,District,DED_REV_PLUS_DSH,678126899,5171
2009,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2008,6/30/2009,Los Angeles,District,TOT_CAP_REV,0,0
2009,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2008,6/30/2009,Los Angeles,District,NET_REV_LESS_DSH,266610114,2033
2009,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2008,6/30/2009,Los Angeles,District,OTH_OP_REV,5570006,42
2009,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2008,6/30/2009,Los Angeles,District,TOT_OP_EXP,270283870,2061
2009,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2008,6/30/2009,Los Angeles,District,NET_OP_LESS_DSH,1896250,14
2009,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2008,6/30/2009,Los Angeles,District,NONOP_REV,6806055,52
2009,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2008,6/30/2009,Los Angeles,District,NONOP_EXP,4178697,32
2009,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2008,6/30/2009,Los Angeles,District,INC_TAX,0,0
2009,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2008,6/30/2009,Los Angeles,District,EXT_ITEM,0,0
2009,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2008,6/30/2009,Los Angeles,District,NET_INC_LESS_DSH,4523608,34
2009,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2008,6/30/2009,Los Angeles,District,OPERATING_MARGIN,0.7,
2009,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2008,6/30/2009,San Bernardino,City/County,GR_PT_REV,1231789696,7336
2009,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2008,6/30/2009,San Bernardino,City/County,DED_REV_PLUS_DSH,816898535,4865
2009,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2008,6/30/2009,San Bernardino,City/County,TOT_CAP_REV,2000000,12
2009,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2008,6/30/2009,San Bernardino,City/County,NET_REV_LESS_DSH,416891161,2483
2009,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2008,6/30/2009,San Bernardino,City/County,OTH_OP_REV,6517925,39
2009,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2008,6/30/2009,San Bernardino,City/County,TOT_OP_EXP,418863390,2494
2009,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2008,6/30/2009,San Bernardino,City/County,NET_OP_LESS_DSH,4545696,27
2009,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2008,6/30/2009,San Bernardino,City/County,NONOP_REV,22433441,134
2009,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2008,6/30/2009,San Bernardino,City/County,NONOP_EXP,1575260,9
2009,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2008,6/30/2009,San Bernardino,City/County,INC_TAX,0,0
2009,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2008,6/30/2009,San Bernardino,City/County,EXT_ITEM,0,0
2009,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2008,6/30/2009,San Bernardino,City/County,NET_INC_LESS_DSH,25403877,151
2009,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2008,6/30/2009,San Bernardino,City/County,OPERATING_MARGIN,1.07,
2009,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2008,6/30/2009,San Luis Obispo,Non-Profit,GR_PT_REV,240214282,10831
2009,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2008,6/30/2009,San Luis Obispo,Non-Profit,DED_REV_PLUS_DSH,195447772,8812
2009,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2008,6/30/2009,San Luis Obispo,Non-Profit,TOT_CAP_REV,313972,14
2009,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2008,6/30/2009,San Luis Obispo,Non-Profit,NET_REV_LESS_DSH,45080482,2033
2009,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2008,6/30/2009,San Luis Obispo,Non-Profit,OTH_OP_REV,1358882,61
2009,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2008,6/30/2009,San Luis Obispo,Non-Profit,TOT_OP_EXP,47499728,2142
2009,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2008,6/30/2009,San Luis Obispo,Non-Profit,NET_OP_LESS_DSH,-1060364,-48
2009,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2008,6/30/2009,San Luis Obispo,Non-Profit,NONOP_REV,-69010,-3
2009,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2008,6/30/2009,San Luis Obispo,Non-Profit,NONOP_EXP,0,0
2009,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2008,6/30/2009,San Luis Obispo,Non-Profit,INC_TAX,0,0
2009,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2008,6/30/2009,San Luis Obispo,Non-Profit,EXT_ITEM,0,0
2009,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2008,6/30/2009,San Luis Obispo,Non-Profit,NET_INC_LESS_DSH,-1129374,-51
2009,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2008,6/30/2009,San Luis Obispo,Non-Profit,OPERATING_MARGIN,-2.28,
2009,106400683,ATASCADERO STATE HOSPITAL,7/1/2008,6/30/2009,San Luis Obispo,State,GR_PT_REV,256571102,689
2009,106400683,ATASCADERO STATE HOSPITAL,7/1/2008,6/30/2009,San Luis Obispo,State,DED_REV_PLUS_DSH,7094269,19
2009,106400683,ATASCADERO STATE HOSPITAL,7/1/2008,6/30/2009,San Luis Obispo,State,TOT_CAP_REV,0,0
2009,106400683,ATASCADERO STATE HOSPITAL,7/1/2008,6/30/2009,San Luis Obispo,State,NET_REV_LESS_DSH,249476833,670
2009,106400683,ATASCADERO STATE HOSPITAL,7/1/2008,6/30/2009,San Luis Obispo,State,OTH_OP_REV,0,0
2009,106400683,ATASCADERO STATE HOSPITAL,7/1/2008,6/30/2009,San Luis Obispo,State,TOT_OP_EXP,256571102,689
2009,106400683,ATASCADERO STATE HOSPITAL,7/1/2008,6/30/2009,San Luis Obispo,State,NET_OP_LESS_DSH,-7094269,-19
2009,106400683,ATASCADERO STATE HOSPITAL,7/1/2008,6/30/2009,San Luis Obispo,State,NONOP_REV,7094269,19
2009,106400683,ATASCADERO STATE HOSPITAL,7/1/2008,6/30/2009,San Luis Obispo,State,NONOP_EXP,0,0
2009,106400683,ATASCADERO STATE HOSPITAL,7/1/2008,6/30/2009,San Luis Obispo,State,INC_TAX,0,0
2009,106400683,ATASCADERO STATE HOSPITAL,7/1/2008,6/30/2009,San Luis Obispo,State,EXT_ITEM,0,0
2009,106400683,ATASCADERO STATE HOSPITAL,7/1/2008,6/30/2009,San Luis Obispo,State,NET_INC_LESS_DSH,0,0
2009,106400683,ATASCADERO STATE HOSPITAL,7/1/2008,6/30/2009,San Luis Obispo,State,OPERATING_MARGIN,-2.84,
2009,106190163,AURORA CHARTER OAK,1/1/2009,12/31/2009,Los Angeles,Investor,GR_PT_REV,36208597,1057
2009,106190163,AURORA CHARTER OAK,1/1/2009,12/31/2009,Los Angeles,Investor,DED_REV_PLUS_DSH,15220338,444
