Year,County Name,Type of Control,Total Revenue,Total Cost,Total Profit,Operating Margin
2012,Fresno,City/County,3623569.0,7140261.0,-3516692.0,-8178353.49
2012,Fresno,Non-Profit,245921326.0,240418939.0,5502387.0,6.43
2012,Fresno,Investor,184506479.0,183439405.0,1067074.0,2.15
2012,Orange,Investor,424457740.0,415921426.0,8536314.0,6.02
2012,Los Angeles,Investor,1541008755.0,1525412968.0,15595787.0,6.29
2012,Los Angeles,Non-Profit,36276341.0,34928964.0,1347377.0,-1.93
2012,Monterey,Non-Profit,185908219.0,183272321.0,2635898.0,1.04
2012,Los Angeles,Non-Profit,1949688801.0,1944200827.0,5487974.0,-0.58
2012,Los Angeles,Non-Profit,958426647.0,972185751.0,-13759104.0,-5.86
2012,Glenn,Non-Profit,31221991.0,30764825.0,457166.0,-0.06
2012,Santa Barbara,Non-Profit,177604592.0,163662299.0,13942293.0,15.81
2012,Kern,Investor,64488355.0,66100772.0,-1612417.0,-9.91
2012,Los Angeles,Non-Profit,1289851975.0,1276114260.0,13737715.0,-0.73
2012,Santa Clara,Investor,2552622434.0,2469723781.0,82898653.0,15.72
2012,Los Angeles,Investor,303810764.0,308573342.0,-4762578.0,-10.63
2012,San Benito,District,238596339.0,237790523.0,805816.0,-3.89
2012,Sonoma,District,90253730.0,90487520.0,-233790.0,-10.79
2012,Orange,Investor,38712029.0,38311503.0,400526.0,3.88
2012,Kern,Investor,39807761.0,33742648.0,6065113.0,32.41
2012,Orange,Investor,35432048.0,32783867.0,2648181.0,11.5
2012,Riverside,Investor,586530274.0,579652594.0,6877680.0,4.89
2012,Los Angeles,Non-Profit,1193327514.0,1178923046.0,14404468.0,0.45
2012,Sacramento,Investor,51161515.0,37246356.0,13915159.0,38.44
2012,San Bernardino,District,191771061.0,193625153.0,-1854092.0,-5.76
2012,Orange,Non-Profit,2234809953.0,2098567710.0,136242243.0,1.16
2012,Orange,Investor,247076978.0,226116931.0,20960047.0,19.76
2012,Los Angeles,Investor,165093077.0,141907920.0,23185157.0,28.65
2012,Los Angeles,Investor,1018918455.0,988255742.0,30662713.0,12.92
2012,Orange,Investor,203297638.0,195799620.0,7498018.0,11.95
2012,Los Angeles,Non-Profit,2050374053.0,2019317921.0,31056132.0,1.86
2012,Humboldt,District,7876833.0,7091619.0,785214.0,-12.4
2012,San Francisco,Non-Profit,89752062.0,89198397.0,553665.0,-18.79
2012,Mariposa,District,28364717.0,28581514.0,-216797.0,-13.43
2012,Riverside,Investor,770017262.0,769410285.0,606977.0,0.49
2012,Contra Costa,Non-Profit,84130137.0,88671685.0,-4541548.0,-15.17
2012,Contra Costa,Non-Profit,1931973374.0,1910529726.0,21443648.0,0.49
2012,Contra Costa,Non-Profit,2914793246.0,2846734992.0,68058254.0,7.11
2012,Los Angeles,Non-Profit,47474673.0,41769985.0,5704688.0,14.42
2012,Orange,Non-Profit,0.0,0.0,0.0,0.0
2012,Contra Costa,Non-Profit,0.0,0.0,0.0,0.0
2012,Los Angeles,Non-Profit,0.0,0.0,0.0,0.0
2012,Los Angeles,Non-Profit,0.0,0.0,0.0,0.0
2012,San Bernardino,Non-Profit,0.0,0.0,0.0,0.0
2012,Fresno,Non-Profit,0.0,0.0,0.0,0.0
2012,San Francisco,Non-Profit,0.0,0.0,0.0,0.0
2012,Los Angeles,Non-Profit,0.0,0.0,0.0,0.0
2012,Alameda,Non-Profit,0.0,0.0,0.0,0.0
2012,San Joaquin,Non-Profit,0.0,0.0,0.0,0.0
2012,Riverside,Non-Profit,0.0,0.0,0.0,0.0
2012,Alameda,Non-Profit,0.0,0.0,0.0,0.0
2012,Los Angeles,Non-Profit,0.0,0.0,0.0,0.0
2012,San Mateo,Non-Profit,0.0,0.0,0.0,0.0
2012,Riverside,Non-Profit,0.0,0.0,0.0,0.0
2012,Placer,Non-Profit,0.0,0.0,0.0,0.0
2012,Sacramento,Non-Profit,0.0,0.0,0.0,0.0
2012,San Diego,Non-Profit,0.0,0.0,0.0,0.0
2012,Santa Clara,Non-Profit,0.0,0.0,0.0,0.0
2012,Marin,Non-Profit,0.0,0.0,0.0,0.0
2012,Santa Clara,Non-Profit,0.0,0.0,0.0,0.0
2012,Sonoma,Non-Profit,0.0,0.0,0.0,0.0
2012,Sacramento,Non-Profit,0.0,0.0,0.0,0.0
2012,San Mateo,Non-Profit,0.0,0.0,0.0,0.0
2012,Los Angeles,Non-Profit,0.0,0.0,0.0,0.0
2012,Solano,Non-Profit,0.0,0.0,0.0,0.0
2012,Contra Costa,Non-Profit,0.0,0.0,0.0,0.0
2012,Los Angeles,Non-Profit,0.0,0.0,0.0,0.0
2012,Los Angeles,Non-Profit,0.0,0.0,0.0,0.0
2012,Solano,Non-Profit,0.0,0.0,0.0,0.0
2012,Santa Clara,Non-Profit,0.0,0.0,0.0,0.0
2012,Tulare,District,1572199526.0,1550492281.0,21707245.0,3.02
2012,Los Angeles,Non-Profit,30451806.0,30217119.0,234687.0,0.77
2012,Marin,Investor,59715772.0,52913507.0,6802265.0,17.33
2012,Kern,City/County,670086099.0,670140519.0,-54420.0,-19.2
2012,Kern,District,68858910.0,69012852.0,-153942.0,-3.87
2012,Los Angeles,Investor,363043938.0,338214292.0,24829646.0,22.19
2012,Los Angeles,Investor,188402808.0,178163788.0,10239020.0,20.56
2012,Sacramento,Investor,67557385.0,64969016.0,2588369.0,9.56
2012,San Diego,Investor,90907131.0,87814411.0,3092720.0,9.07
2012,Orange,Investor,127041801.0,126073522.0,968279.0,2.81
2012,San Bernardino,Investor,200191449.0,190141106.0,10050343.0,17.28
2012,Alameda,Investor,112676443.0,109642998.0,3033445.0,7.44
2012,Orange,Investor,290506804.0,277295545.0,13211259.0,16.84
2012,Los Angeles,Investor,2397255.0,2411638.0,-14383.0,-0.54
2012,Orange,Investor,204043014.0,194812236.0,9230778.0,9.84
2012,Los Angeles,City/County,1886732721.0,1818536726.0,68195995.0,-29.56
2012,Los Angeles,City/County,1032343790.0,1029799597.0,2544193.0,-31.38
2012,Los Angeles,City/County,552125950.0,558238158.0,-6112208.0,-62.16
2012,Los Angeles,City/County,2773949623.0,2950688512.0,-176738889.0,-47.49
2012,San Francisco,City/County,370581502.0,355041451.0,15540051.0,-93.62
2012,Los Angeles,Investor,921722597.0,904031727.0,17690870.0,11.04
2012,San Francisco,Non-Profit,28075213.0,29549736.0,-1474523.0,-9.0
2012,Los Angeles,State,112262214.0,112262214.0,0.0,-0.93
2012,San Joaquin,Non-Profit,1064155731.0,1069086520.0,-4930789.0,1.69
2012,San Bernardino,Non-Profit,71013878.0,68010355.0,3003523.0,-1.62
2012,Riverside,Investor,487433905.0,538242393.0,-50808488.0,-42.68
2012,San Bernardino,Non-Profit,4695976614.0,4629948761.0,66027853.0,7.94
2012,Santa Barbara,District,108627068.0,109642036.0,-1014968.0,-13.39
2012,Los Angeles,Non-Profit,1912536679.0,1838243366.0,74293313.0,12.43
2012,Orange,Investor,1181136651.0,1155082115.0,26054536.0,13.1
2012,Los Angeles,Investor,365348878.0,322359509.0,42989369.0,31.07
2012,Los Angeles,Investor,206084742.0,207435233.0,-1350491.0,-2.7
2012,Ventura,Investor,1591483392.0,1541575742.0,49907650.0,20.17
2012,Santa Clara,Non-Profit,2938561510.0,2853637050.0,84924460.0,8.06
2012,Humboldt,Investor,146384578.0,144170163.0,2214415.0,4.23
2012,Madera,Non-Profit,208523403.0,199009549.0,9513854.0,9.49
2012,Mono,District,92539422.0,88323945.0,4215477.0,-0.34
2012,Santa Barbara,Non-Profit,1005178434.0,997870834.0,7307600.0,2.96
2012,Merced,City/County,3746447.0,3746447.0,0.0,0.0
2012,Marin,District,1378126796.0,1413510530.0,31256810.0,3.68
2012,Los Angeles,Investor,434108141.0,435878935.0,-1770794.0,-3.53
2012,Calaveras,Non-Profit,124412034.0,127150937.0,-2738903.0,-6.5
2012,El Dorado,Non-Profit,896567692.0,904557746.0,-7990054.0,1.17
2012,Shasta,District,27217779.869999997,30901180.0,0.0,378934.0
2012,Merced,Non-Profit,185902161.0,177382205.0,8519956.0,15.35
2012,Stanislaus,Non-Profit,2305240220.0,2229107037.0,76133183.0,12.56
2012,Los Angeles,Investor,634073032.0,597243624.0,36829408.0,10.55
2012,Mendocino,District,104822626.0,105011152.0,-188526.0,-3.88
2012,Riverside,Investor,190239116.0,197365310.0,-7126194.0,-17.96
2012,San Mateo,Non-Profit,39878518.0,32613362.0,7265156.0,37.69
2012,Sacramento,Non-Profit,2398090466.0,2354459759.0,43630707.0,8.2
2012,Kern,Non-Profit,979853388.0,968139918.0,11713470.0,3.46
2012,Sacramento,Non-Profit,575135910.0,551695230.0,23440680.0,14.64
2012,Siskiyou,Non-Profit,86902871.0,83393493.0,3509378.0,6.99
2012,Shasta,Non-Profit,1322066605.0,1262715084.0,59351521.0,12.71
2012,Merced,Non-Profit,907305182.0,904313790.0,2991392.0,2.35
2012,Sacramento,Non-Profit,2155121570.0,2143622553.0,11499017.0,1.9
2012,Alameda,Non-Profit,9435272.0,11412141.0,-1976869.0,-49.4
2012,Sacramento,Non-Profit,926479411.0,932726236.0,-6246825.0,-2.59
2012,Los Angeles,Non-Profit,1187840528.0,1186865854.0,974674.0,-0.75
2012,Los Angeles,State,175992141.0,175992141.0,0.0,-0.05
2012,Los Angeles,Investor,37444300.0,29304579.0,8139721.0,74.06
2012,Los Angeles,Non-Profit,216023197.0,213214361.0,2808836.0,2.19
2012,Orange,Non-Profit,1871653870.0,1833857031.0,37796839.0,8.16
2012,Modoc,District,43087732.0,14796066.0,1019365.0,-9.76
2012,Los Angeles,Investor,140883173.0,129480174.0,11402999.0,25.39
2012,San Bernardino,Investor,171297798.0,170422178.0,875620.0,-2.27
2012,Los Angeles,Investor,503749164.0,498937552.0,4811612.0,4.88
2012,Los Angeles,Non-Profit,141189553.0,120210950.0,20978603.0,13.59
2012,San Bernardino,District,34314764.0,34550095.0,-235331.0,-21.96
2012,Napa,State,263925658.0,263925658.0,0.0,-0.04
2012,Monterey,City/County,782472002.0,777751271.0,4720731.0,1.99
2012,Orange,Investor,19682517.0,19997113.0,-314596.0,-3.15
2012,Orange,Investor,174440582.0,175813045.0,-1372463.0,-4.21
2012,Solano,Non-Profit,2064580750.0,2052699082.0,11881668.0,5.12
2012,Sutter,Investor,4186131.0,4186447.0,-316.0,0.02
2012,Shasta,Investor,86390436.0,78973010.0,7417426.0,19.15
2012,Inyo,District,95919828.0,93939405.0,1980423.0,3.4
2012,Los Angeles,Non-Profit,1744214432.0,1717686673.0,26527759.0,6.72
2012,Marin,Non-Profit,223629212.0,225558396.0,-1929184.0,-0.85
2012,Stanislaus,District,197394161.0,194862181.0,2531980.0,0.85
2012,Riverside,Investor,3793436.0,3653982.0,139454.0,-7.12
2012,Santa Clara,Non-Profit,1442265840.0,1469629926.0,-27364086.0,-11.18
2012,Ventura,Non-Profit,105585500.0,106170351.0,-584851.0,-2.26
2012,Los Angeles,Investor,923644667.0,926470071.0,-2825404.0,-9.57
2012,Orange,Non-Profit,937470964.0,926098980.0,11371984.0,3.2
2012,Butte,Non-Profit,670375439.0,663534598.0,6840841.0,3.97
2012,Los Angeles,Investor,326376107.0,312550371.0,13825736.0,-2.21
2012,Los Angeles,Investor,522472849.0,521467892.0,1004957.0,1.03
2012,Ventura,Investor,30861602.0,24020344.0,6850000.0,44.88
2012,Los Angeles,Investor,173990255.0,168064591.0,5925664.0,7.89
2012,Sonoma,District,117770811.0,85755086.0,-466695.0,-16.9
2012,Los Angeles,Investor,733648954.0,744090593.0,-10441639.0,-8.79
2012,Riverside,District,81387112.0,83895378.0,-2508266.0,-10.35
2012,San Diego,District,1537491393.0,1515944202.0,21547191.0,3.34
2012,San Diego,Investor,487539666.0,482539030.0,5000636.0,-0.71
2012,Riverside,Non-Profit,645138931.0,642511967.0,2626964.0,0.88
2012,Shasta,Investor,26783277.0,26707562.0,75715.0,1.3
2012,San Bernardino,State,313344519.0,311504379.0,1840140.0,0.54
2012,San Mateo,Non-Profit,1535994074.0,1547157687.0,-11163613.0,-5.01
2012,Sonoma,Non-Profit,360288377.0,361211535.0,-923158.0,-2.48
2012,Imperial,District,409583896.0,404487638.0,5096258.0,3.61
2012,Orange,Investor,419555311.0,405325743.0,14229568.0,17.79
2012,Plumas,District,38019748.0,37575488.0,444260.0,-0.24
2012,San Diego,District,701940119.0,158807772.0,6162918.0,2.04
2012,Los Angeles,Non-Profit,2702890289.0,2694393662.0,8496627.0,2.35
2012,Tulare,State,174265614.0,174265614.0,0.0,-0.52
2012,Los Angeles,Non-Profit,2674046815.0,2604550422.0,69496393.0,7.26
2012,Los Angeles,Investor,319530201.0,315321310.0,4208891.0,5.32
2012,San Diego,Investor,128918932.0,139160804.0,-10241872.0,-28.02
2012,Los Angeles,Non-Profit,2349709315.0,2317219544.0,32489771.0,7.27
2012,Los Angeles,Non-Profit,830057567.0,811192546.0,18865021.0,8.67
2012,Los Angeles,Non-Profit,1777242836.0,1765216443.0,12026393.0,2.33
2012,Los Angeles,Non-Profit,2333794426.0,2286231271.0,47563155.0,6.48
2012,Los Angeles,Non-Profit,1445558529.0,1445476483.0,82046.0,-0.09
2012,Napa,Non-Profit,1140150302.0,1147096302.0,-6946000.0,-2.98
2012,San Diego,Non-Profit,1655278526.0,1624993166.0,30285360.0,13.12
2012,San Bernardino,Investor,185900130.0,182043100.0,3857030.0,7.54
2012,San Bernardino,Non-Profit,958158305.0,938216653.0,19941652.0,3.42
2012,Humboldt,Non-Profit,147319575.0,141340137.0,5979438.0,13.85
2012,Santa Clara,Investor,2158255697.0,2139788468.0,18467229.0,4.61
2012,Los Angeles,Non-Profit,95068852.0,88710683.0,6358169.0,10.66
2012,Yuba,Non-Profit,1000300834.0,996235159.0,4065675.0,1.33
2012,Kern,Non-Profit,162080655.0,162038707.0,41948.0,-2.16
2012,Riverside,Investor,12404762.0,13424743.0,-1019981.0,-17.29
2012,Riverside,Investor,2449535221.0,2385826089.0,63709132.0,10.05
2012,Riverside,City/County,1585884763.0,1611161145.0,-25276382.0,-18.74
2012,Los Angeles,Non-Profit,3595767920.0,3457909639.0,137858281.0,11.8
2012,Sacramento,City/County,34240121.0,34240121.0,0.0,0.0
2012,Orange,Non-Profit,1335719869.0,1299467390.0,36252479.0,9.39
2012,Monterey,District,816734112.0,811270471.0,5463641.0,-0.96
2012,San Bernardino,Non-Profit,1252079489.0,1231612298.0,20467191.0,-0.6
2012,San Diego,City/County,100261831.0,100261831.0,0.0,-109.09
2012,San Diego,Non-Profit,15340805.0,20870014.0,-5529209.0,-88.58
2012,Los Angeles,Investor,246962873.0,245591726.0,1371147.0,-1.9
2012,San Francisco,City/County,2194898243.0,2214696836.0,-19798593.0,-10.1
2012,Los Angeles,Investor,898811593.0,902584692.0,-3773099.0,-2.73
2012,Riverside,District,209185091.0,202216087.0,6969004.0,-3.38
2012,Kern,Non-Profit,1323302041.0,1306327258.0,16974783.0,4.51
2012,San Joaquin,City/County,6280331.0,6280331.0,0.0,0.0
2012,San Joaquin,City/County,719066507.0,718975698.0,90809.0,-5.71
2012,Fresno,Investor,58226314.0,53427485.0,4798829.0,14.67
2012,Alameda,Non-Profit,96642369.0,107786269.0,-11143900.0,-55.88
2012,San Luis Obispo,City/County,3812097.0,3812097.0,0.0,-389.66
2012,San Mateo,City/County,453469033.0,456360898.0,-2891865.0,-21.41
2012,Contra Costa,Investor,625815515.0,607989889.0,17825626.0,11.5
2012,Santa Barbara,Non-Profit,1289768626.0,1252165317.0,37603309.0,3.89
2012,Santa Barbara,City/County,10473261.0,10473261.0,0.0,-127.84
2012,Santa Clara,City/County,3093144058.0,3162805887.0,-69661829.0,-22.3
2012,Los Angeles,Non-Profit,1091702782.0,1044881196.0,46821586.0,14.48
2012,Sonoma,Non-Profit,1660574304.0,1619834982.0,40739322.0,9.86
2012,Santa Barbara,Non-Profit,30623820.0,29103831.0,1519989.0,4.27
2012,San Diego,Non-Profit,1398223703.0,1317639768.0,80583935.0,21.36
2012,San Diego,Non-Profit,784094229.0,757906555.0,26187674.0,10.79
2012,San Diego,Non-Profit,1811998286.0,1724091848.0,87906438.0,16.78
2012,San Diego,Non-Profit,2596237095.0,2528291670.0,67945425.0,9.65
2012,Humboldt,City/County,3917359.0,4777522.0,-860163.0,-21.78
2012,Plumas,District,25906169.0,25383041.0,523128.0,1.35
2012,San Mateo,Non-Profit,1104190323.0,1096908315.0,19614002.0,6.39
2012,San Mateo,Non-Profit,1511578776.0,1532326163.0,-20747387.0,-9.61
2012,San Diego,Non-Profit,1430973588.0,1405176835.0,25796753.0,3.12
2012,San Diego,Non-Profit,270627302.0,257812146.0,12815156.0,10.01
2012,San Diego,Non-Profit,2724448449.0,2669150928.0,55297521.0,5.78
2012,San Diego,Non-Profit,3493734240.0,3300501702.0,193232538.0,17.23
2012,San Diego,Non-Profit,204213083.0,203892927.0,320156.0,-3.0
2012,San Diego,Non-Profit,9469737.0,8359150.0,1110587.0,24.17
2012,Shasta,Investor,798422011.0,795419792.0,3002219.0,0.01
2012,Los Angeles,Non-Profit,246006805.0,240968048.0,5038757.0,4.86
2012,Los Angeles,Non-Profit,188329.0,28217540.0,-28029211.0,-14883.11
2012,Sacramento,Non-Profit,48712588.0,57625390.0,-8912802.0,-18.3
2012,Fresno,Non-Profit,105816491.0,107441719.0,-1625228.0,-6.15
2012,Nevada,Non-Profit,429685501.0,423717625.0,5967876.0,2.22
2012,Tulare,District,574376647.0,552183100.0,22193547.0,8.31
2012,Sacramento,Investor,50068171.0,39919998.0,10148173.0,29.79
2012,San Luis Obispo,Investor,668618936.0,654211235.0,14407701.0,10.86
2012,Los Angeles,Investor,224201912.0,213082423.0,11119489.0,2.38
2012,Ventura,Non-Profit,463558345.0,458974799.0,4583546.0,0.89
2012,Sonoma,State,158333144.0,158333144.0,0.0,-0.7
2012,Sonoma,District,187352015.0,185941942.0,1410073.0,-12.75
2012,Tuolumne,Non-Profit,694120621.0,674670554.0,19450067.0,9.07
2012,Inyo,District,11528416.0,11547283.0,-18867.0,-13.36
2012,Riverside,Investor,739271932.0,746977952.0,-7706020.0,-4.24
2012,Fresno,Non-Profit,1723642774.0,1718387961.0,5254813.0,1.9
2012,San Bernardino,Non-Profit,1341816901.0,1350446686.0,-8629785.0,-2.24
2012,Tehama,Non-Profit,288702179.0,273625633.0,15076546.0,15.43
2012,Los Angeles,Non-Profit,1295883676.0,1278485551.0,17398125.0,3.19
2012,San Francisco,Non-Profit,824288345.0,822804868.0,1483477.0,-1.86
2012,Napa,Non-Profit,772221058.0,768811213.0,3409845.0,3.49
2012,Lake,Non-Profit,216081234.0,215720896.0,360338.0,0.75
2012,Solano,Non-Profit,74327060.0,74276836.0,50224.0,0.24
2012,Los Angeles,Non-Profit,952848946.0,1347667840.0,-394818894.0,-134.79
2012,Ventura,Non-Profit,375913908.0,377929984.0,-2016076.0,-4.19
2012,Ventura,Non-Profit,991166459.0,1006926112.0,-15759653.0,-6.35
2012,Humboldt,Non-Profit,724106886.0,709920191.0,14186695.0,7.77
2012,Orange,Non-Profit,2157830981.0,2136295037.0,21535944.0,-7.42
2012,San Joaquin,Non-Profit,32989984.0,33982567.0,-992583.0,-9.1
2012,San Joaquin,Non-Profit,1834390660.0,1826225406.0,8165254.0,0.84
2012,Orange,Non-Profit,1726060845.0,1693400523.0,32660322.0,6.5
2012,Santa Clara,Non-Profit,456477479.0,460827115.0,-4349636.0,-2.45
2012,San Bernardino,Non-Profit,1205408418.0,1164216707.0,41191711.0,13.77
2012,Los Angeles,Non-Profit,803211675.0,811499106.0,-8287431.0,-3.08
2012,San Francisco,Non-Profit,872421917.0,873640326.0,-1218409.0,-1.05
2012,Alameda,Non-Profit,656980546.0,678204910.0,-689451.0,-7.6
