Year,Facility Number,Facility Name,Begin Date,End Date,County Name,Type of Control,Income Statement Item,Income Statement Amount,Amount per Adjusted Patient Day
2013,106010846,ALAMEDA COUNTY MEDICAL CENTER,7/1/2012,6/30/2013,Alameda,City/County,OTH_OP_REV,55716580,315
2013,106010846,ALAMEDA COUNTY MEDICAL CENTER,7/1/2012,6/30/2013,Alameda,City/County,TOT_OP_EXP,569264796,3218
2013,106010846,ALAMEDA COUNTY MEDICAL CENTER,7/1/2012,6/30/2013,Alameda,City/County,NET_OP_LESS_DSH,-54573354,-308
2013,106010846,ALAMEDA COUNTY MEDICAL CENTER,7/1/2012,6/30/2013,Alameda,City/County,NONOP_REV,90618652,512
2013,106010846,ALAMEDA COUNTY MEDICAL CENTER,7/1/2012,6/30/2013,Alameda,City/County,NONOP_EXP,129479,1
2013,106010846,ALAMEDA COUNTY MEDICAL CENTER,7/1/2012,6/30/2013,Alameda,City/County,INC_TAX,0,0
2013,106010846,ALAMEDA COUNTY MEDICAL CENTER,7/1/2012,6/30/2013,Alameda,City/County,EXT_ITEM,0,0
2013,106010846,ALAMEDA COUNTY MEDICAL CENTER,7/1/2012,6/30/2013,Alameda,City/County,NET_INC_LESS_DSH,35915819,203
2013,106010846,ALAMEDA COUNTY MEDICAL CENTER,7/1/2012,6/30/2013,Alameda,City/County,OPERATING_MARGIN,-10.6,
2013,106010735,ALAMEDA HOSPITAL,7/1/2012,6/30/2013,Alameda,District,GR_PT_REV,314386936,3265
2013,106010735,ALAMEDA HOSPITAL,7/1/2012,6/30/2013,Alameda,District,DED_REV_PLUS_DSH,240477514,2497
2013,106010735,ALAMEDA HOSPITAL,7/1/2012,6/30/2013,Alameda,District,TOT_CAP_REV,0,0
2013,106010735,ALAMEDA HOSPITAL,7/1/2012,6/30/2013,Alameda,District,NET_REV_LESS_DSH,73909422,768
2013,106010735,ALAMEDA HOSPITAL,7/1/2012,6/30/2013,Alameda,District,OTH_OP_REV,698445,7
2013,106010735,ALAMEDA HOSPITAL,7/1/2012,6/30/2013,Alameda,District,TOT_OP_EXP,83271618,865
2013,106010735,ALAMEDA HOSPITAL,7/1/2012,6/30/2013,Alameda,District,NET_OP_LESS_DSH,-8663751,-90
2013,106010735,ALAMEDA HOSPITAL,7/1/2012,6/30/2013,Alameda,District,NONOP_REV,6309762,66
2013,106010735,ALAMEDA HOSPITAL,7/1/2012,6/30/2013,Alameda,District,NONOP_EXP,0,0
2013,106010735,ALAMEDA HOSPITAL,7/1/2012,6/30/2013,Alameda,District,INC_TAX,0,0
2013,106010735,ALAMEDA HOSPITAL,7/1/2012,6/30/2013,Alameda,District,EXT_ITEM,0,0
2013,106010735,ALAMEDA HOSPITAL,7/1/2012,6/30/2013,Alameda,District,NET_INC_LESS_DSH,-2353989,-24
2013,106010735,ALAMEDA HOSPITAL,7/1/2012,6/30/2013,Alameda,District,OPERATING_MARGIN,-11.61,
2013,106190017,ALHAMBRA HOSPITAL,7/1/2012,6/30/2013,Los Angeles,Investor,GR_PT_REV,449370958,12155
2013,106190017,ALHAMBRA HOSPITAL,7/1/2012,6/30/2013,Los Angeles,Investor,DED_REV_PLUS_DSH,379651467,10269
2013,106190017,ALHAMBRA HOSPITAL,7/1/2012,6/30/2013,Los Angeles,Investor,TOT_CAP_REV,23363799,632
2013,106190017,ALHAMBRA HOSPITAL,7/1/2012,6/30/2013,Los Angeles,Investor,NET_REV_LESS_DSH,93083290,2518
2013,106190017,ALHAMBRA HOSPITAL,7/1/2012,6/30/2013,Los Angeles,Investor,OTH_OP_REV,274032,7
2013,106190017,ALHAMBRA HOSPITAL,7/1/2012,6/30/2013,Los Angeles,Investor,TOT_OP_EXP,87952476,2379
2013,106190017,ALHAMBRA HOSPITAL,7/1/2012,6/30/2013,Los Angeles,Investor,NET_OP_LESS_DSH,5404846,146
2013,106190017,ALHAMBRA HOSPITAL,7/1/2012,6/30/2013,Los Angeles,Investor,NONOP_REV,21045508,569
2013,106190017,ALHAMBRA HOSPITAL,7/1/2012,6/30/2013,Los Angeles,Investor,NONOP_EXP,0,0
2013,106190017,ALHAMBRA HOSPITAL,7/1/2012,6/30/2013,Los Angeles,Investor,INC_TAX,0,0
2013,106190017,ALHAMBRA HOSPITAL,7/1/2012,6/30/2013,Los Angeles,Investor,EXT_ITEM,0,0
2013,106190017,ALHAMBRA HOSPITAL,7/1/2012,6/30/2013,Los Angeles,Investor,NET_INC_LESS_DSH,26450354,715
2013,106190017,ALHAMBRA HOSPITAL,7/1/2012,6/30/2013,Los Angeles,Investor,OPERATING_MARGIN,5.79,
2013,106010739,ALTA BATES SUMMIT MED CTR-ALTA BATES CAMPUS,1/1/2013,12/31/2013,Alameda,Non-Profit,GR_PT_REV,1967224049,11974
2013,106010739,ALTA BATES SUMMIT MED CTR-ALTA BATES CAMPUS,1/1/2013,12/31/2013,Alameda,Non-Profit,DED_REV_PLUS_DSH,1377176238,8383
2013,106010739,ALTA BATES SUMMIT MED CTR-ALTA BATES CAMPUS,1/1/2013,12/31/2013,Alameda,Non-Profit,TOT_CAP_REV,63966,0
2013,106010739,ALTA BATES SUMMIT MED CTR-ALTA BATES CAMPUS,1/1/2013,12/31/2013,Alameda,Non-Profit,NET_REV_LESS_DSH,590111777,3592
2013,106010739,ALTA BATES SUMMIT MED CTR-ALTA BATES CAMPUS,1/1/2013,12/31/2013,Alameda,Non-Profit,OTH_OP_REV,15691395,96
2013,106010739,ALTA BATES SUMMIT MED CTR-ALTA BATES CAMPUS,1/1/2013,12/31/2013,Alameda,Non-Profit,TOT_OP_EXP,674045640,4103
2013,106010739,ALTA BATES SUMMIT MED CTR-ALTA BATES CAMPUS,1/1/2013,12/31/2013,Alameda,Non-Profit,NET_OP_LESS_DSH,-68242468,-415
2013,106010739,ALTA BATES SUMMIT MED CTR-ALTA BATES CAMPUS,1/1/2013,12/31/2013,Alameda,Non-Profit,NONOP_REV,10475834,64
2013,106010739,ALTA BATES SUMMIT MED CTR-ALTA BATES CAMPUS,1/1/2013,12/31/2013,Alameda,Non-Profit,NONOP_EXP,3219105,20
2013,106010739,ALTA BATES SUMMIT MED CTR-ALTA BATES CAMPUS,1/1/2013,12/31/2013,Alameda,Non-Profit,INC_TAX,0,0
2013,106010739,ALTA BATES SUMMIT MED CTR-ALTA BATES CAMPUS,1/1/2013,12/31/2013,Alameda,Non-Profit,EXT_ITEM,0,0
2013,106010739,ALTA BATES SUMMIT MED CTR-ALTA BATES CAMPUS,1/1/2013,12/31/2013,Alameda,Non-Profit,NET_INC_LESS_DSH,-60985739,-371
2013,106010739,ALTA BATES SUMMIT MED CTR-ALTA BATES CAMPUS,1/1/2013,12/31/2013,Alameda,Non-Profit,OPERATING_MARGIN,-11.26,
2013,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,1/1/2013,12/31/2013,Alameda,Non-Profit,GR_PT_REV,1489776939,16866
2013,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,1/1/2013,12/31/2013,Alameda,Non-Profit,DED_REV_PLUS_DSH,1131693716,12812
2013,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,1/1/2013,12/31/2013,Alameda,Non-Profit,TOT_CAP_REV,0,0
2013,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,1/1/2013,12/31/2013,Alameda,Non-Profit,NET_REV_LESS_DSH,358083223,4054
2013,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,1/1/2013,12/31/2013,Alameda,Non-Profit,OTH_OP_REV,66717558,755
2013,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,1/1/2013,12/31/2013,Alameda,Non-Profit,TOT_OP_EXP,470794177,5330
2013,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,1/1/2013,12/31/2013,Alameda,Non-Profit,NET_OP_LESS_DSH,-45993396,-521
2013,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,1/1/2013,12/31/2013,Alameda,Non-Profit,NONOP_REV,32892515,372
2013,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,1/1/2013,12/31/2013,Alameda,Non-Profit,NONOP_EXP,3350395,38
2013,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,1/1/2013,12/31/2013,Alameda,Non-Profit,INC_TAX,0,0
2013,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,1/1/2013,12/31/2013,Alameda,Non-Profit,EXT_ITEM,0,0
2013,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,1/1/2013,12/31/2013,Alameda,Non-Profit,NET_INC_LESS_DSH,-16451276,-186
2013,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,1/1/2013,12/31/2013,Alameda,Non-Profit,OPERATING_MARGIN,-10.83,
2013,106370652,ALVARADO HOSPITAL,1/1/2013,12/31/2013,San Diego,Investor,GR_PT_REV,610732778,15377
2013,106370652,ALVARADO HOSPITAL,1/1/2013,12/31/2013,San Diego,Investor,DED_REV_PLUS_DSH,481499782,12123
2013,106370652,ALVARADO HOSPITAL,1/1/2013,12/31/2013,San Diego,Investor,TOT_CAP_REV,58329,1
2013,106370652,ALVARADO HOSPITAL,1/1/2013,12/31/2013,San Diego,Investor,NET_REV_LESS_DSH,129291325,3255
2013,106370652,ALVARADO HOSPITAL,1/1/2013,12/31/2013,San Diego,Investor,OTH_OP_REV,853602,21
2013,106370652,ALVARADO HOSPITAL,1/1/2013,12/31/2013,San Diego,Investor,TOT_OP_EXP,152906443,3850
2013,106370652,ALVARADO HOSPITAL,1/1/2013,12/31/2013,San Diego,Investor,NET_OP_LESS_DSH,-22761516,-573
2013,106370652,ALVARADO HOSPITAL,1/1/2013,12/31/2013,San Diego,Investor,NONOP_REV,2722890,69
2013,106370652,ALVARADO HOSPITAL,1/1/2013,12/31/2013,San Diego,Investor,NONOP_EXP,642403,16
2013,106370652,ALVARADO HOSPITAL,1/1/2013,12/31/2013,San Diego,Investor,INC_TAX,0,0
2013,106370652,ALVARADO HOSPITAL,1/1/2013,12/31/2013,San Diego,Investor,EXT_ITEM,0,0
2013,106370652,ALVARADO HOSPITAL,1/1/2013,12/31/2013,San Diego,Investor,NET_INC_LESS_DSH,-20681029,-521
2013,106370652,ALVARADO HOSPITAL,1/1/2013,12/31/2013,San Diego,Investor,OPERATING_MARGIN,-17.49,
2013,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2013,12/31/2013,San Diego,Investor,GR_PT_REV,53310929,1301
2013,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2013,12/31/2013,San Diego,Investor,DED_REV_PLUS_DSH,28778185,702
2013,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2013,12/31/2013,San Diego,Investor,TOT_CAP_REV,0,0
2013,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2013,12/31/2013,San Diego,Investor,NET_REV_LESS_DSH,24532744,599
2013,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2013,12/31/2013,San Diego,Investor,OTH_OP_REV,90811,2
2013,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2013,12/31/2013,San Diego,Investor,TOT_OP_EXP,22922491,559
2013,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2013,12/31/2013,San Diego,Investor,NET_OP_LESS_DSH,1701064,42
2013,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2013,12/31/2013,San Diego,Investor,NONOP_REV,0,0
2013,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2013,12/31/2013,San Diego,Investor,NONOP_EXP,51086,1
2013,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2013,12/31/2013,San Diego,Investor,INC_TAX,0,0
2013,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2013,12/31/2013,San Diego,Investor,EXT_ITEM,0,0
2013,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2013,12/31/2013,San Diego,Investor,NET_INC_LESS_DSH,1649978,40
2013,106370749,ALVARADO PARKWAY INSTITUTE BHS,1/1/2013,12/31/2013,San Diego,Investor,OPERATING_MARGIN,6.91,
2013,106194010,AMERICAN RECOVERY CENTER,7/1/2012,6/30/2013,Los Angeles,Non-Profit,GR_PT_REV,5239818,176
2013,106194010,AMERICAN RECOVERY CENTER,7/1/2012,6/30/2013,Los Angeles,Non-Profit,DED_REV_PLUS_DSH,84536,3
2013,106194010,AMERICAN RECOVERY CENTER,7/1/2012,6/30/2013,Los Angeles,Non-Profit,TOT_CAP_REV,0,0
2013,106194010,AMERICAN RECOVERY CENTER,7/1/2012,6/30/2013,Los Angeles,Non-Profit,NET_REV_LESS_DSH,5155282,173
2013,106194010,AMERICAN RECOVERY CENTER,7/1/2012,6/30/2013,Los Angeles,Non-Profit,OTH_OP_REV,9509,0
2013,106194010,AMERICAN RECOVERY CENTER,7/1/2012,6/30/2013,Los Angeles,Non-Profit,TOT_OP_EXP,5065922,170
2013,106194010,AMERICAN RECOVERY CENTER,7/1/2012,6/30/2013,Los Angeles,Non-Profit,NET_OP_LESS_DSH,98869,3
2013,106194010,AMERICAN RECOVERY CENTER,7/1/2012,6/30/2013,Los Angeles,Non-Profit,NONOP_REV,0,0
2013,106194010,AMERICAN RECOVERY CENTER,7/1/2012,6/30/2013,Los Angeles,Non-Profit,NONOP_EXP,0,0
2013,106194010,AMERICAN RECOVERY CENTER,7/1/2012,6/30/2013,Los Angeles,Non-Profit,INC_TAX,0,0
2013,106194010,AMERICAN RECOVERY CENTER,7/1/2012,6/30/2013,Los Angeles,Non-Profit,EXT_ITEM,0,0
2013,106194010,AMERICAN RECOVERY CENTER,7/1/2012,6/30/2013,Los Angeles,Non-Profit,NET_INC_LESS_DSH,98869,3
2013,106194010,AMERICAN RECOVERY CENTER,7/1/2012,6/30/2013,Los Angeles,Non-Profit,OPERATING_MARGIN,1.91,
2013,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2012,6/30/2013,Los Angeles,District,GR_PT_REV,1286523821,9599
2013,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2012,6/30/2013,Los Angeles,District,DED_REV_PLUS_DSH,950154252,7089
2013,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2012,6/30/2013,Los Angeles,District,TOT_CAP_REV,0,0
2013,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2012,6/30/2013,Los Angeles,District,NET_REV_LESS_DSH,336369569,2510
2013,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2012,6/30/2013,Los Angeles,District,OTH_OP_REV,5687181,42
2013,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2012,6/30/2013,Los Angeles,District,TOT_OP_EXP,340295537,2539
2013,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2012,6/30/2013,Los Angeles,District,NET_OP_LESS_DSH,1761213,13
2013,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2012,6/30/2013,Los Angeles,District,NONOP_REV,3371624,25
2013,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2012,6/30/2013,Los Angeles,District,NONOP_EXP,1809485,14
2013,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2012,6/30/2013,Los Angeles,District,INC_TAX,0,0
2013,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2012,6/30/2013,Los Angeles,District,EXT_ITEM,0,0
2013,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2012,6/30/2013,Los Angeles,District,NET_INC_LESS_DSH,3323352,25
2013,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2012,6/30/2013,Los Angeles,District,OPERATING_MARGIN,0.51,
2013,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2012,6/30/2013,San Bernardino,City/County,GR_PT_REV,1389142381,7236
2013,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2012,6/30/2013,San Bernardino,City/County,DED_REV_PLUS_DSH,979139530,5101
2013,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2012,6/30/2013,San Bernardino,City/County,TOT_CAP_REV,77001,0
2013,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2012,6/30/2013,San Bernardino,City/County,NET_REV_LESS_DSH,410079852,2136
2013,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2012,6/30/2013,San Bernardino,City/County,OTH_OP_REV,75503913,393
2013,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2012,6/30/2013,San Bernardino,City/County,TOT_OP_EXP,468579481,2441
2013,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2012,6/30/2013,San Bernardino,City/County,NET_OP_LESS_DSH,17004284,89
2013,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2012,6/30/2013,San Bernardino,City/County,NONOP_REV,13975093,73
2013,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2012,6/30/2013,San Bernardino,City/County,NONOP_EXP,211105,1
2013,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2012,6/30/2013,San Bernardino,City/County,INC_TAX,0,0
2013,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2012,6/30/2013,San Bernardino,City/County,EXT_ITEM,0,0
2013,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2012,6/30/2013,San Bernardino,City/County,NET_INC_LESS_DSH,30768272,160
2013,106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2012,6/30/2013,San Bernardino,City/County,OPERATING_MARGIN,3.5,
2013,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2012,1/9/2013,San Luis Obispo,Non-Profit,GR_PT_REV,149280746,13991
2013,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2012,1/9/2013,San Luis Obispo,Non-Profit,DED_REV_PLUS_DSH,119923784,11239
2013,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2012,1/9/2013,San Luis Obispo,Non-Profit,TOT_CAP_REV,48802,5
2013,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2012,1/9/2013,San Luis Obispo,Non-Profit,NET_REV_LESS_DSH,29405764,2756
2013,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2012,1/9/2013,San Luis Obispo,Non-Profit,OTH_OP_REV,582495,55
2013,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2012,1/9/2013,San Luis Obispo,Non-Profit,TOT_OP_EXP,32173522,3015
2013,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2012,1/9/2013,San Luis Obispo,Non-Profit,NET_OP_LESS_DSH,-2185263,-205
2013,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2012,1/9/2013,San Luis Obispo,Non-Profit,NONOP_REV,78472,7
2013,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2012,1/9/2013,San Luis Obispo,Non-Profit,NONOP_EXP,27600,3
2013,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2012,1/9/2013,San Luis Obispo,Non-Profit,INC_TAX,0,0
2013,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2012,1/9/2013,San Luis Obispo,Non-Profit,EXT_ITEM,0,0
2013,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2012,1/9/2013,San Luis Obispo,Non-Profit,NET_INC_LESS_DSH,-2134391,-200
2013,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2012,1/9/2013,San Luis Obispo,Non-Profit,OPERATING_MARGIN,-7.29,
2013,106400683,ATASCADERO STATE HOSPITAL,7/1/2012,6/30/2013,San Luis Obispo,State,GR_PT_REV,442325666,1151
2013,106400683,ATASCADERO STATE HOSPITAL,7/1/2012,6/30/2013,San Luis Obispo,State,DED_REV_PLUS_DSH,0,0
2013,106400683,ATASCADERO STATE HOSPITAL,7/1/2012,6/30/2013,San Luis Obispo,State,TOT_CAP_REV,0,0
2013,106400683,ATASCADERO STATE HOSPITAL,7/1/2012,6/30/2013,San Luis Obispo,State,NET_REV_LESS_DSH,442325666,1151
2013,106400683,ATASCADERO STATE HOSPITAL,7/1/2012,6/30/2013,San Luis Obispo,State,OTH_OP_REV,0,0
2013,106400683,ATASCADERO STATE HOSPITAL,7/1/2012,6/30/2013,San Luis Obispo,State,TOT_OP_EXP,418754371,1089
2013,106400683,ATASCADERO STATE HOSPITAL,7/1/2012,6/30/2013,San Luis Obispo,State,NET_OP_LESS_DSH,23571295,61
2013,106400683,ATASCADERO STATE HOSPITAL,7/1/2012,6/30/2013,San Luis Obispo,State,NONOP_REV,0,0
2013,106400683,ATASCADERO STATE HOSPITAL,7/1/2012,6/30/2013,San Luis Obispo,State,NONOP_EXP,0,0
2013,106400683,ATASCADERO STATE HOSPITAL,7/1/2012,6/30/2013,San Luis Obispo,State,INC_TAX,0,0
2013,106400683,ATASCADERO STATE HOSPITAL,7/1/2012,6/30/2013,San Luis Obispo,State,EXT_ITEM,0,0
2013,106400683,ATASCADERO STATE HOSPITAL,7/1/2012,6/30/2013,San Luis Obispo,State,NET_INC_LESS_DSH,23571295,61
2013,106400683,ATASCADERO STATE HOSPITAL,7/1/2012,6/30/2013,San Luis Obispo,State,OPERATING_MARGIN,5.33,
2013,106494048,AURORA BEHAVIORAL HEALTHCARE - SANTA ROSA,1/1/2013,12/31/2013,Sonoma,Investor,GR_PT_REV,1915500,1999
2013,106494048,AURORA BEHAVIORAL HEALTHCARE - SANTA ROSA,1/1/2013,12/31/2013,Sonoma,Investor,DED_REV_PLUS_DSH,941045,982
2013,106494048,AURORA BEHAVIORAL HEALTHCARE - SANTA ROSA,1/1/2013,12/31/2013,Sonoma,Investor,TOT_CAP_REV,0,0
2013,106494048,AURORA BEHAVIORAL HEALTHCARE - SANTA ROSA,1/1/2013,12/31/2013,Sonoma,Investor,NET_REV_LESS_DSH,974455,1017
2013,106494048,AURORA BEHAVIORAL HEALTHCARE - SANTA ROSA,1/1/2013,12/31/2013,Sonoma,Investor,OTH_OP_REV,8820,9
2013,106494048,AURORA BEHAVIORAL HEALTHCARE - SANTA ROSA,1/1/2013,12/31/2013,Sonoma,Investor,TOT_OP_EXP,3934122,4107
2013,106494048,AURORA BEHAVIORAL HEALTHCARE - SANTA ROSA,1/1/2013,12/31/2013,Sonoma,Investor,NET_OP_LESS_DSH,-2950847,-3080
2013,106494048,AURORA BEHAVIORAL HEALTHCARE - SANTA ROSA,1/1/2013,12/31/2013,Sonoma,Investor,NONOP_REV,0,0
2013,106494048,AURORA BEHAVIORAL HEALTHCARE - SANTA ROSA,1/1/2013,12/31/2013,Sonoma,Investor,NONOP_EXP,0,0
2013,106494048,AURORA BEHAVIORAL HEALTHCARE - SANTA ROSA,1/1/2013,12/31/2013,Sonoma,Investor,INC_TAX,0,0
